real_division_pair
0 1 6
2 5 6
3 9 2
4 7 4
8 16 2
10 19 6
11 13 2
12 26 8
14 18 6
15 31 2
17 20 2
21 24 8
25 27 4
28 46 8
29 32 6
30 40 14
35 39 6
36 38 4
37 44 14
42 47 4
43 45 6
48 53 2
49 54 10
50 52 2
51 61 12
56 62 6
57 65 6
58 60 10
63 68 12
64 74 12
67 72 10
69 70 4
71 80 6
73 81 4
75 79 8
76 78 4
83 94 14
84 91 2
85 89 4
86 97 6
87 92 10
88 90 4
93 98 4
96 99 2
101 106 6
103 107 4
104 105 6
109 111 6
113 117 14
114 116 8
