real_division_pair
0 3 8
1 10 12
2 6 8
5 12 2
8 14 14
11 15 4
17 23 6
20 30 18
22 33 10
27 41 16
28 36 8
29 46 4
37 50 16
38 44 10
39 62 10
42 55 2
43 57 18
47 54 2
61 73 4
67 87 2
69 81 14
71 80 4
72 77 10
74 91 16
78 86 2
79 93 14
82 84 4
85 97 8
90 103 16
92 95 12
96 101 12
98 99 2
100 110 16
105 109 12
114 117 8
116 118 6
131 141 16
137 139 8
138 140 4
145 146 14
147 148 10
149 150 16
