real_division_pair
0 1 4
3 7 12
4 5 4
9 11 2
12 16 2
13 17 6
14 15 12
18 21 14
19 27 6
20 31 8
23 24 14
26 36 14
28 30 12
29 37 10
32 113 10
40 45 10
42 48 10
43 49 12
47 58 10
51 57 2
53 61 6
59 60 4
63 72 10
64 70 4
65 71 4
66 68 8
67 78 12
69 74 6
73 82 12
76 89 12
80 83 2
81 87 2
85 92 2
86 94 6
90 99 10
91 96 6
98 106 10
101 104 2
103 108 4
105 107 8
109 111 10
110 112 6
