1,300.16666,890.83337
2,293.16666,856.83325
3,285.83334,827.50000
4,277.50000,802.50000
5,268.50000,764.16669
6,262.16666,729.83331
7,261.50000,707.83331
8,254.50000,671.83331
9,246.50000,631.83331
10,240.16667,601.50000
11,236.83333,563.16669
12,231.50000,524.16669
13,221.50000,486.50000
14,212.50000,449.16669
15,216.83333,395.50000
16,218.16667,364.83334
17,220.16667,327.16666
18,234.83333,289.16666
19,263.50000,243.83334
20,282.16666,211.16669
21,293.83334,193.16667
22,315.16666,167.50000
23,328.50000,135.16667
24,355.16669,103.83334
25,374.83331,77.83334
26,399.16669,42.16667
27,424.83331,26.16667
28,462.16669,14.50000
29,492.50000,7.83333
30,533.00000,5.75000
31,554.25000,7.50000
32,567.50000,11.75000
33,582.25000,24.25000
34,598.00000,36.25000
35,612.00000,44.50000
36,622.50000,46.50000
37,637.00000,55.50000
38,647.75000,68.00000
39,658.25000,88.00000
40,671.50000,104.00000
41,689.25000,129.25000
42,699.25000,148.50000
43,707.75000,166.00000
44,715.75000,182.75000
45,727.00000,207.25000
46,738.25000,228.00000
47,744.25000,247.75000
48,749.00000,264.75000
49,756.75000,294.75000
50,761.75000,323.25000
51,768.00000,349.75000
52,774.25000,371.75000
53,781.25000,384.50000
54,788.00000,405.50000
55,787.75000,423.50000
56,792.25000,458.50000
57,795.25000,472.75000
58,798.50000,495.75000
59,798.50000,518.50000
60,798.50000,549.75000
61,798.50000,577.50000
62,799.25000,623.75000
63,799.50000,643.75000
64,796.50000,683.50000
65,796.50000,711.50000
66,797.00000,738.50000
67,798.16669,767.66669
68,798.83331,781.50000
69,802.83331,811.16669
70,805.33331,833.33331
71,807.00000,849.66669
72,811.83331,881.50000
73,814.16669,893.83331
