1,250.50000,891.50000
2,241.50000,861.16663
3,239.83333,842.50000
4,227.50000,803.50000
5,213.83333,756.16669
6,207.16667,705.83331
7,203.16667,669.16669
8,198.16667,625.50000
9,195.16667,541.50000
10,197.16667,493.83337
11,212.83333,418.50000
12,220.83333,376.16666
13,229.83333,342.16666
14,253.50000,279.16666
15,271.50000,238.16666
16,298.50000,193.16667
17,318.83334,148.16667
18,336.16669,122.16666
19,362.50000,100.16666
20,397.83331,69.16666
21,424.83331,53.83334
22,443.83331,39.16667
23,477.83331,22.50000
24,499.50000,17.83333
25,536.83331,18.83333
26,562.16669,33.50000
27,582.83331,43.83334
28,607.50000,58.25000
29,621.25000,71.25000
30,632.25000,85.25000
31,643.25000,100.50000
32,659.50000,121.00000
33,668.00000,141.00000
34,683.50000,169.25000
35,693.00000,191.75000
36,701.25000,209.75000
37,706.75000,232.75000
38,719.75000,258.00000
39,732.25000,287.75000
40,743.00000,309.75000
41,749.75000,331.75000
42,754.50000,347.25000
43,766.25000,386.50000
44,770.50000,402.50000
45,772.50000,419.50000
46,775.75000,453.75000
47,778.50000,468.25000
48,779.50000,483.50000
49,782.25000,500.25000
50,785.50000,518.75000
51,787.00000,533.50000
52,788.00000,549.75000
53,791.25000,577.75000
54,790.00000,606.75000
55,787.75000,628.50000
56,784.50000,649.00000
57,783.00000,679.50000
58,783.00000,715.50000
59,781.50000,758.00000
60,772.50000,808.50000
