1,255.83333,823.50000
2,244.50000,781.16669
3,224.16667,752.50000
4,197.83333,721.83331
5,184.16667,692.83331
6,173.50000,662.50000
7,164.83333,619.16669
8,157.50000,579.50000
9,151.16667,535.16669
10,150.16667,496.50000
11,150.16667,458.16666
12,150.83333,416.16666
13,150.83333,385.83334
14,157.16667,331.50000
15,164.16667,295.16666
16,173.25000,273.25000
17,183.75000,247.75000
18,190.50000,231.00000
19,199.25000,214.00000
20,205.75000,196.75000
21,217.50000,178.75000
22,228.75000,162.50000
23,243.25000,145.50000
24,259.25000,119.25000
25,276.75000,97.50000
26,308.75000,81.50000
27,352.00000,76.25000
28,396.00000,68.00000
29,424.00000,68.00000
30,456.50000,70.75000
31,483.75000,71.75000
32,510.50000,75.75000
33,544.25000,80.75000
34,572.75000,89.00000
35,603.75000,100.75000
36,634.25000,124.50000
37,655.00000,153.75000
38,666.75000,177.75000
39,682.00000,215.25000
40,693.25000,230.25000
41,708.50000,262.00000
42,719.50000,296.75000
43,728.50000,339.50000
44,734.00000,373.50000
45,739.00000,405.25000
46,740.25000,430.50000
47,744.00000,468.50000
48,745.75000,487.00000
49,745.00000,520.75000
50,745.00000,536.25000
51,744.25000,551.25000
52,741.50000,569.75000
53,736.75000,593.75000
54,733.00000,611.25000
55,729.50000,633.75000
56,728.25000,656.50000
57,725.00000,681.50000
58,721.25000,708.75000
59,718.25000,729.50000
60,712.50000,754.50000
61,710.50000,777.50000
62,704.50000,795.25000
63,699.25000,824.25000
64,693.25000,844.50000
65,687.16669,868.83331
