1,309.00000,853.33325
2,310.50000,831.16663
3,318.00000,810.83325
4,318.33334,783.16669
5,317.00000,764.66669
6,316.00000,744.00000
7,312.83334,723.33331
8,305.16666,696.50000
9,300.66666,670.66669
10,294.66666,640.33331
11,291.00000,620.16669
12,286.16666,598.33331
13,283.66666,579.66669
14,283.16666,555.33331
15,283.50000,525.00000
16,280.66666,493.66663
17,280.00000,476.00000
18,279.16666,445.16663
19,276.50000,424.66663
20,275.50000,399.66663
21,275.33334,371.00000
22,274.00000,344.00000
23,273.83334,314.16666
24,274.33334,294.16666
25,274.66666,272.83334
26,278.16666,248.16666
27,282.00000,232.00000
28,287.66666,209.50000
29,295.16666,193.83333
30,299.83334,184.00000
31,306.00000,173.33333
32,313.00000,162.83333
33,319.50000,151.50000
34,329.33334,140.00000
35,339.50000,130.33333
36,356.16666,120.33334
37,374.33334,106.50000
38,381.50000,101.66666
39,396.33334,90.00000
40,408.33331,82.16666
41,425.83331,67.50000
42,452.16669,61.83333
43,474.00000,57.00000
44,506.16669,58.16667
45,530.00000,61.83333
46,549.66663,65.16666
47,568.33337,66.66666
48,588.00000,70.66666
49,620.83337,78.83334
50,641.00000,85.50000
51,654.83337,93.16667
52,663.50000,100.00000
53,674.66663,107.66667
54,686.00000,120.16667
55,701.83337,133.83334
56,714.33337,155.00000
57,731.66663,181.50000
58,745.16663,202.00000
59,751.16663,214.50000
60,755.33337,226.00000
61,758.66663,234.16667
62,762.83337,245.50000
63,766.33337,262.16669
64,771.50000,280.83331
65,772.00000,292.66669
66,771.66663,307.83331
67,772.33337,320.66666
68,772.50000,338.50000
69,773.66663,351.00000
70,776.33337,365.66666
71,777.00000,381.16666
72,777.00000,402.50000
73,777.66663,433.00000
74,775.16663,449.83334
75,771.66663,467.83334
76,770.16663,482.50000
77,770.33337,503.00000
78,770.16663,519.33337
79,770.33337,532.00000
80,767.50000,554.83337
81,761.00000,580.00000
82,759.33337,597.50000
83,758.00000,610.66669
84,757.50000,626.83331
85,756.50000,642.83331
86,757.33337,673.66669
87,756.50000,688.50000
88,753.50000,701.00000
89,752.33337,725.16669
90,753.00000,743.66669
91,751.50000,758.83331
92,750.66663,774.83331
93,750.50000,798.83331
94,750.66663,812.83331
95,750.00000,829.66669
96,750.00000,839.16669
97,749.66663,864.33331
