1,235.00000,848.75000
2,233.75000,826.50000
3,230.50000,799.00000
4,224.75000,769.00000
5,220.25000,744.75000
6,225.25000,705.00000
7,225.75000,683.50000
8,224.25000,649.75000
9,221.75000,624.25000
10,215.25000,595.75000
11,214.75000,566.25000
12,214.50000,543.75000
13,212.25000,523.75000
14,211.50000,499.25000
15,208.75000,473.00000
16,208.25000,445.25000
17,207.50000,404.75000
18,208.00000,369.25000
19,211.75000,346.00000
20,214.75000,312.75000
21,221.00000,276.75000
22,227.25000,264.50000
23,234.25000,234.00000
24,241.50000,214.25000
25,252.25000,194.00000
26,264.75000,177.00000
27,279.00000,156.00000
28,295.50000,136.00000
29,305.00000,122.75000
30,319.25000,111.50000
31,332.00000,94.75000
32,347.25000,78.50000
33,367.00000,66.75000
34,383.50000,55.00000
35,406.25000,46.00000
36,440.25000,37.50000
37,469.50000,34.75000
38,498.00000,39.25000
39,524.75000,42.75000
40,552.75000,49.25000
41,578.25000,60.25000
42,616.00000,75.00000
43,642.50000,89.25000
44,664.25000,111.75000
45,675.00000,122.87500
46,683.50000,132.12500
47,692.12500,140.75000
48,706.25000,152.75000
49,717.25000,166.12500
50,724.00000,177.75000
51,729.87500,190.37500
52,734.75000,204.50000
53,742.16669,224.50000
54,753.50000,248.66667
55,759.00000,264.00000
56,769.83331,294.50000
57,772.83331,313.16666
58,777.83331,338.33334
59,779.00000,356.83334
60,779.50000,374.83334
61,780.83331,403.00000
62,779.33331,423.83334
63,776.83331,439.50000
64,775.50000,468.00000
65,773.00000,491.50000
66,770.50000,517.00000
67,768.16669,542.16663
68,765.00000,566.50000
69,761.66669,597.66669
70,759.16669,611.33331
71,755.25000,639.75000
72,746.75000,662.75000
73,745.25000,678.75000
74,740.00000,692.75000
75,732.00000,703.50000
76,722.00000,721.75000
77,716.50000,740.75000
78,710.83337,757.33331
79,705.33337,774.83331
80,698.16663,792.83331
