feature,feature_type,op,threshold_start,threshold_end,threshold_step,threshold,skipped_exception,skipped_missing_observed,thr_TP,thr_FP,thr_TN,thr_FN,thr_precision,thr_recall,thr_specificity,thr_f1,thr_accuracy,thr_balanced_accuracy,thr_support_pos,thr_support_neg,thr_pred_pos,thr_pred_neg,mwm_TP,mwm_FP,mwm_TN,mwm_FN,mwm_precision,mwm_recall,mwm_specificity,mwm_f1,mwm_accuracy,mwm_balanced_accuracy,mwm_support_pos,mwm_support_neg,mwm_pred_pos,mwm_pred_neg
solidityRatio,ratio,>=,0.0,1.0,0.01,0.0,51,0,1114,6459,0,0,0.1471015449623663,1.0,0.0,0.25647519281685277,0.1471015449623663,0.5,1114,6459,7573,0,326,1160,5299,788,0.2193808882907133,0.2926391382405745,0.8204056355472984,0.2507692307692308,0.7427703684141027,0.5565223868939364,1114,6459,1486,6087
solidityRatio,ratio,>=,0.0,1.0,0.01,0.01,51,0,1114,6459,0,0,0.1471015449623663,1.0,0.0,0.25647519281685277,0.1471015449623663,0.5,1114,6459,7573,0,325,1161,5298,789,0.21870794078061911,0.2917414721723519,0.8202508128193219,0.25,0.7425062722831111,0.5559961424958368,1114,6459,1486,6087
solidityRatio,ratio,>=,0.0,1.0,0.01,0.02,51,0,1114,6459,0,0,0.1471015449623663,1.0,0.0,0.25647519281685277,0.1471015449623663,0.5,1114,6459,7573,0,324,1162,5297,790,0.2180349932705249,0.29084380610412924,0.8200959900913454,0.24923076923076917,0.7422421761521194,0.5554698980977373,1114,6459,1486,6087
solidityRatio,ratio,>=,0.0,1.0,0.01,0.03,51,0,1114,6459,0,0,0.1471015449623663,1.0,0.0,0.25647519281685277,0.1471015449623663,0.5,1114,6459,7573,0,325,1161,5298,789,0.21870794078061911,0.2917414721723519,0.8202508128193219,0.25,0.7425062722831111,0.5559961424958368,1114,6459,1486,6087
solidityRatio,ratio,>=,0.0,1.0,0.01,0.04,51,0,1114,6459,0,0,0.1471015449623663,1.0,0.0,0.25647519281685277,0.1471015449623663,0.5,1114,6459,7573,0,325,1161,5298,789,0.21870794078061911,0.2917414721723519,0.8202508128193219,0.25,0.7425062722831111,0.5559961424958368,1114,6459,1486,6087
solidityRatio,ratio,>=,0.0,1.0,0.01,0.05,51,0,1114,6459,0,0,0.1471015449623663,1.0,0.0,0.25647519281685277,0.1471015449623663,0.5,1114,6459,7573,0,325,1161,5298,789,0.21870794078061911,0.2917414721723519,0.8202508128193219,0.25,0.7425062722831111,0.5559961424958368,1114,6459,1486,6087
solidityRatio,ratio,>=,0.0,1.0,0.01,0.06,51,0,1114,6459,0,0,0.1471015449623663,1.0,0.0,0.25647519281685277,0.1471015449623663,0.5,1114,6459,7573,0,334,1152,5307,780,0.22476446837146702,0.2998204667863555,0.82164421737111,0.2569230769230769,0.7448831374620362,0.5607323420787328,1114,6459,1486,6087
solidityRatio,ratio,>=,0.0,1.0,0.01,0.07,51,0,1114,6459,0,0,0.1471015449623663,1.0,0.0,0.25647519281685277,0.1471015449623663,0.5,1114,6459,7573,0,334,1152,5307,780,0.22476446837146702,0.2998204667863555,0.82164421737111,0.2569230769230769,0.7448831374620362,0.5607323420787328,1114,6459,1486,6087
solidityRatio,ratio,>=,0.0,1.0,0.01,0.08,51,0,1114,6459,0,0,0.1471015449623663,1.0,0.0,0.25647519281685277,0.1471015449623663,0.5,1114,6459,7573,0,327,1159,5300,787,0.22005383580080753,0.29353680430879714,0.8205604582752748,0.25153846153846154,0.7430344645450944,0.557048631292036,1114,6459,1486,6087
solidityRatio,ratio,>=,0.0,1.0,0.01,0.09,51,0,1114,6459,0,0,0.1471015449623663,1.0,0.0,0.25647519281685277,0.1471015449623663,0.5,1114,6459,7573,0,327,1159,5300,787,0.22005383580080753,0.29353680430879714,0.8205604582752748,0.25153846153846154,0.7430344645450944,0.557048631292036,1114,6459,1486,6087
solidityRatio,ratio,>=,0.0,1.0,0.01,0.1,51,0,1114,6459,0,0,0.1471015449623663,1.0,0.0,0.25647519281685277,0.1471015449623663,0.5,1114,6459,7573,0,327,1159,5300,787,0.22005383580080753,0.29353680430879714,0.8205604582752748,0.25153846153846154,0.7430344645450944,0.557048631292036,1114,6459,1486,6087
solidityRatio,ratio,>=,0.0,1.0,0.01,0.11,51,0,1114,6459,0,0,0.1471015449623663,1.0,0.0,0.25647519281685277,0.1471015449623663,0.5,1114,6459,7573,0,327,1159,5300,787,0.22005383580080753,0.29353680430879714,0.8205604582752748,0.25153846153846154,0.7430344645450944,0.557048631292036,1114,6459,1486,6087
solidityRatio,ratio,>=,0.0,1.0,0.01,0.12,51,0,1114,6459,0,0,0.1471015449623663,1.0,0.0,0.25647519281685277,0.1471015449623663,0.5,1114,6459,7573,0,327,1159,5300,787,0.22005383580080753,0.29353680430879714,0.8205604582752748,0.25153846153846154,0.7430344645450944,0.557048631292036,1114,6459,1486,6087
solidityRatio,ratio,>=,0.0,1.0,0.01,0.13,51,0,1114,6459,0,0,0.1471015449623663,1.0,0.0,0.25647519281685277,0.1471015449623663,0.5,1114,6459,7573,0,327,1159,5300,787,0.22005383580080753,0.29353680430879714,0.8205604582752748,0.25153846153846154,0.7430344645450944,0.557048631292036,1114,6459,1486,6087
