feature,feature_type,op,threshold_start,threshold_end,threshold_step,threshold,skipped_exception,skipped_missing_observed,thr_TP,thr_FP,thr_TN,thr_FN,thr_precision,thr_recall,thr_specificity,thr_f1,thr_accuracy,thr_balanced_accuracy,thr_support_pos,thr_support_neg,thr_pred_pos,thr_pred_neg,mwm_TP,mwm_FP,mwm_TN,mwm_FN,mwm_precision,mwm_recall,mwm_specificity,mwm_f1,mwm_accuracy,mwm_balanced_accuracy,mwm_support_pos,mwm_support_neg,mwm_pred_pos,mwm_pred_neg
perimeterMean,continuous,<=,70.0,244.0,2.0,70.0,51,0,44,28,6431,1070,0.6111111111111112,0.03949730700179533,0.9956649636166589,0.07419898819561552,0.8550112240855672,0.5175811353092271,1114,6459,72,7501,40,11,6448,1074,0.7843137254901961,0.03590664272890485,0.9982969499922588,0.06866952789699571,0.856727848937013,0.5171017963605818,1114,6459,51,7522
perimeterMean,continuous,<=,70.0,244.0,2.0,72.0,51,0,57,40,6419,1057,0.5876288659793815,0.05116696588868941,0.9938070908809413,0.09413707679603633,0.855143272151063,0.5224870283848153,1114,6459,97,7476,51,13,6446,1063,0.796875,0.04578096947935368,0.9979873045363059,0.0865874363327674,0.8579162815264756,0.5218841370078298,1114,6459,64,7509
perimeterMean,continuous,<=,70.0,244.0,2.0,74.0,51,0,66,55,6404,1048,0.5454545454545454,0.059245960502693,0.9914847499612943,0.1068825910931174,0.8543509837580879,0.5253653552319937,1114,6459,121,7452,59,16,6443,1055,0.7866666666666666,0.05296229802513465,0.9975228363523765,0.0992430613961312,0.8585765218539548,0.5252425671887556,1114,6459,75,7498
perimeterMean,continuous,<=,70.0,244.0,2.0,76.0,51,0,81,75,6384,1033,0.5192307692307693,0.07271095152603231,0.988388295401765,0.12755905511811022,0.8536907434306087,0.5305496234638987,1114,6459,156,7417,69,21,6438,1045,0.7666666666666667,0.06193895870736086,0.9967487227124942,0.11461794019933555,0.8592367621814341,0.5293438407099275,1114,6459,90,7483
perimeterMean,continuous,<=,70.0,244.0,2.0,78.0,51,0,96,92,6367,1018,0.5106382978723404,0.08617594254937164,0.9857563090261651,0.14746543778801843,0.853426647299617,0.5359661257877684,1114,6459,188,7385,80,25,6434,1034,0.7619047619047619,0.0718132854578097,0.9961294318005883,0.13125512715340443,0.860161098639905,0.533971358629199,1114,6459,105,7468
perimeterMean,continuous,<=,70.0,244.0,2.0,80.0,51,0,115,136,6323,999,0.4581673306772908,0.10323159784560143,0.9789441089952005,0.1684981684981685,0.850125445662221,0.5410878534204009,1114,6459,251,7322,94,33,6426,1020,0.7401574803149606,0.0843806104129264,0.9948908499767766,0.15149073327961324,0.8609533870328799,0.5396357301948514,1114,6459,127,7446
perimeterMean,continuous,<=,70.0,244.0,2.0,82.0,51,0,130,175,6284,984,0.4262295081967213,0.11669658886894076,0.9729060226041183,0.1832276250880902,0.8469562920903209,0.5448013057365295,1114,6459,305,7268,105,40,6419,1009,0.7241379310344828,0.09425493716337523,0.9938070908809413,0.1667990468625894,0.8614815792948634,0.5440310140221583,1114,6459,145,7428
perimeterMean,continuous,<=,70.0,244.0,2.0,84.0,51,0,149,217,6242,965,0.40710382513661203,0.13375224416517056,0.9664034680291067,0.2013513513513514,0.8439191865839165,0.5500778560971387,1114,6459,366,7207,116,53,6406,998,0.6863905325443787,0.10412926391382406,0.9917943954172472,0.18082618862042088,0.8612174831638717,0.5479618296655356,1114,6459,169,7404
perimeterMean,continuous,<=,70.0,244.0,2.0,86.0,51,0,172,266,6193,942,0.3926940639269406,0.15439856373429084,0.9588171543582598,0.22164948453608246,0.8404859368810247,0.5566078590462753,1114,6459,438,7135,132,60,6399,982,0.6875,0.118491921005386,0.990710636321412,0.20214395099540583,0.8624059157533343,0.554601278663399,1114,6459,192,7381
perimeterMean,continuous,<=,70.0,244.0,2.0,88.0,51,0,188,333,6126,926,0.36084452975047987,0.1687612208258528,0.9484440315838365,0.22996941896024467,0.8337514855407369,0.5586026262048447,1114,6459,521,7052,137,82,6377,977,0.6255707762557078,0.1229802513464991,0.9873045363059297,0.20555138784696173,0.860161098639905,0.5551423938262144,1114,6459,219,7354
perimeterMean,continuous,<=,70.0,244.0,2.0,90.0,51,0,213,418,6041,901,0.3375594294770206,0.19120287253141832,0.9352840997058368,0.2441260744985674,0.8258286016109864,0.5632434861186275,1114,6459,631,6942,154,95,6364,960,0.6184738955823293,0.13824057450628366,0.9852918408422356,0.2259721203228173,0.8606892909018883,0.5617662076742597,1114,6459,249,7324
perimeterMean,continuous,<=,70.0,244.0,2.0,92.0,51,0,243,479,5980,871,0.3365650969529086,0.21813285457809695,0.9258399132992723,0.2647058823529412,0.8217351115806153,0.5719863839386846,1114,6459,722,6851,175,105,6354,939,0.625,0.1570915619389587,0.983743613562471,0.25107604017216645,0.8621418196223425,0.5704175877507148,1114,6459,280,7293
perimeterMean,continuous,<=,70.0,244.0,2.0,94.0,51,0,265,589,5870,849,0.31030444964871196,0.2378815080789946,0.9088094132218609,0.2693089430894309,0.8101148818169814,0.5733454606504278,1114,6459,854,6719,185,124,6335,929,0.598705501618123,0.16606822262118492,0.9808019817309181,0.2600140548137737,0.8609533870328799,0.5734351021760515,1114,6459,309,7264
perimeterMean,continuous,<=,70.0,244.0,2.0,96.0,51,0,296,676,5783,818,0.3045267489711934,0.26570915619389585,0.8953398358879083,0.2837967401725791,0.8027201901492144,0.5805244960409021,1114,6459,972,6601,199,144,6315,915,0.5801749271137027,0.17863554757630162,0.9777055271713888,0.27316403568977354,0.860161098639905,0.5781705373738453,1114,6459,343,7230
perimeterMean,continuous,<=,70.0,244.0,2.0,98.0,51,0,325,787,5672,789,0.2922661870503597,0.2917414721723519,0.8781545130825205,0.2920035938903863,0.7918922487785554,0.5849479926274361,1114,6459,1112,6461,212,166,6293,902,0.5608465608465608,0.19030520646319568,0.9742994271559065,0.2841823056300268,0.8589726660504423,0.582302316809551,1114,6459,378,7195
perimeterMean,continuous,<=,70.0,244.0,2.0,100.0,51,0,357,904,5555,757,0.2831086439333862,0.32046678635547576,0.8600402539092739,0.3006315789473684,0.780668163211409,0.5902535201323749,1114,6459,1261,6312,224,195,6264,890,0.5346062052505967,0.20107719928186715,0.969809568044589,0.2922374429223744,0.856727848937013,0.585443383663228,1114,6459,419,7154
perimeterMean,continuous,<=,70.0,244.0,2.0,102.0,51,0,394,1033,5426,720,0.27610371408549406,0.35368043087971274,0.8400681220003097,0.3101141282959464,0.7685197411857916,0.5968742764400112,1114,6459,1427,6146,238,211,6248,876,0.5300668151447662,0.21364452423698385,0.9673324043969654,0.30454254638515676,0.8564637528060214,0.5904884643169747,1114,6459,449,7124
perimeterMean,continuous,<=,70.0,244.0,2.0,104.0,51,0,427,1167,5292,687,0.2678795483061481,0.38330341113105926,0.819321876451463,0.31536189069423926,0.7551828865707118,0.6013126437912611,1114,6459,1594,5979,240,238,6221,874,0.502092050209205,0.21543985637342908,0.9631521907416009,0.3015075376884422,0.8531625511686254,0.589296023557515,1114,6459,478,7095
perimeterMean,continuous,<=,70.0,244.0,2.0,106.0,51,0,448,1336,5123,666,0.25112107623318386,0.4021543985637343,0.7931568354234402,0.30917874396135264,0.7356397728773274,0.5976556169935873,1114,6459,1784,5789,250,270,6189,864,0.4807692307692308,0.2244165170556553,0.9581978634463539,0.30599755201958384,0.8502574937277169,0.5913071902510046,1114,6459,520,7053
perimeterMean,continuous,<=,70.0,244.0,2.0,108.0,51,0,490,1505,4954,624,0.24561403508771928,0.4398563734290844,0.7669917943954172,0.3152138951431328,0.7188696685593556,0.6034240839122508,1114,6459,1995,5578,263,293,6166,851,0.47302158273381295,0.23608617594254938,0.9546369407028952,0.3149700598802395,0.8489370130727585,0.5953615583227223,1114,6459,556,7017
perimeterMean,continuous,<=,70.0,244.0,2.0,110.0,51,0,517,1660,4799,597,0.23748277446026642,0.46409335727109513,0.7429942715590648,0.3141902157398967,0.701967516175888,0.60354381441508,1114,6459,2177,5396,271,312,6147,843,0.4648370497427101,0.24326750448833034,0.9516953088713423,0.319387153800825,0.8474844843523043,0.5974814066798364,1114,6459,583,6990
perimeterMean,continuous,<=,70.0,244.0,2.0,112.0,51,0,559,1847,4612,555,0.23233582709891937,0.5017953321364452,0.7140424214274655,0.3176136363636364,0.6828205466789912,0.6079188767819554,1114,6459,2406,5167,270,345,6114,844,0.43902439024390244,0.24236983842010773,0.9465861588481189,0.31231925968768076,0.8429948501254456,0.5944779986341133,1114,6459,615,6958
perimeterMean,continuous,<=,70.0,244.0,2.0,114.0,51,0,595,2030,4429,519,0.22666666666666666,0.5341113105924596,0.6857098622077721,0.3182669162877775,0.6634094810511026,0.6099105864001159,1114,6459,2625,4948,287,357,6102,827,0.44565217391304346,0.25763016157989227,0.9447282861124013,0.3265073947667804,0.8436550904529249,0.6011792238461469,1114,6459,644,6929
perimeterMean,continuous,<=,70.0,244.0,2.0,116.0,51,0,621,2194,4265,493,0.22060390763765542,0.5574506283662477,0.6603189348196316,0.31611096971239505,0.6451868480126766,0.6088847815929397,1114,6459,2815,4758,299,371,6088,815,0.4462686567164179,0.26840215439856374,0.9425607679207307,0.33520179372197306,0.8433909943219332,0.6054814611596473,1114,6459,670,6903
perimeterMean,continuous,<=,70.0,244.0,2.0,118.0,51,0,647,2406,4053,467,0.2119226989846053,0.5807899461400359,0.6274965164886205,0.310535157187425,0.6206259078304502,0.6041432313143282,1114,6459,3053,4520,310,406,6053,804,0.4329608938547486,0.27827648114901254,0.9371419724415544,0.33879781420765026,0.840221840750033,0.6077092267952835,1114,6459,716,6857
perimeterMean,continuous,<=,70.0,244.0,2.0,120.0,51,0,669,2616,3843,445,0.20365296803652969,0.6005385996409336,0.5949837436135624,0.30416003637190275,0.5958008715172323,0.597761171627248,1114,6459,3285,4288,333,413,6046,781,0.44638069705093836,0.2989228007181329,0.9360582133457191,0.3580645161290323,0.8423346097979665,0.617490507031926,1114,6459,746,6827
perimeterMean,continuous,<=,70.0,244.0,2.0,122.0,51,0,703,2823,3636,411,0.19937606352807713,0.6310592459605027,0.5629354389224338,0.3030172413793103,0.5729565561864519,0.5969973424414683,1114,6459,3526,4047,327,459,6000,787,0.41603053435114506,0.29353680430879714,0.9289363678588016,0.3442105263157895,0.8354681103921827,0.6112365860837994,1114,6459,786,6787
perimeterMean,continuous,<=,70.0,244.0,2.0,124.0,51,0,725,2998,3461,389,0.19473542841794253,0.6508078994614004,0.5358414615265521,0.29977258631383086,0.5527532021655883,0.5933246804939762,1114,6459,3723,3850,328,484,5975,786,0.4039408866995074,0.29443447037701975,0.92506579965939,0.3406022845275182,0.8322989568202825,0.6097501350182049,1114,6459,812,6761
perimeterMean,continuous,<=,70.0,244.0,2.0,126.0,51,0,753,3182,3277,361,0.19135959339263023,0.6759425493716338,0.5073540795788822,0.2982768865121806,0.5321537039482371,0.591648314475258,1114,6459,3935,3638,338,509,5950,776,0.3990554899645809,0.30341113105924594,0.9211952314599783,0.3447220805711372,0.8303182358378449,0.6123031812596121,1114,6459,847,6726
perimeterMean,continuous,<=,70.0,244.0,2.0,128.0,51,0,780,3351,3108,334,0.1888162672476398,0.7001795332136446,0.48118903855085926,0.2974261201143947,0.5134028786478279,0.5906842858822519,1114,6459,4131,3442,336,542,5917,778,0.3826879271070615,0.3016157989228007,0.916086081436755,0.3373493975903614,0.8256965535454905,0.6088509401797778,1114,6459,878,6695
perimeterMean,continuous,<=,70.0,244.0,2.0,130.0,51,0,807,3509,2950,307,0.18697868396663578,0.7244165170556554,0.45672704753057747,0.29723756906077353,0.4961045820678727,0.5905717822931165,1114,6459,4316,3257,351,559,5900,763,0.38571428571428573,0.31508078994614,0.9134540950611549,0.3468379446640316,0.8254324574144989,0.6142674425036475,1114,6459,910,6663
perimeterMean,continuous,<=,70.0,244.0,2.0,132.0,51,0,830,3703,2756,284,0.1831016986543128,0.7450628366247756,0.4266914383031429,0.2939613954312024,0.47352436286808397,0.5858771374639592,1114,6459,4533,3040,353,587,5872,761,0.37553191489361704,0.31687612208258525,0.909119058677814,0.34371957156767285,0.8219992077116071,0.6129975903801996,1114,6459,940,6633
perimeterMean,continuous,<=,70.0,244.0,2.0,134.0,51,0,853,3846,2613,261,0.181527984677591,0.7657091561938959,0.40455178820250814,0.29348013074144164,0.4576785950085831,0.585130472198202,1114,6459,4699,2874,339,631,5828,775,0.3494845360824742,0.30430879712746856,0.9023068586468493,0.3253358925143953,0.8143404199128482,0.603307827887159,1114,6459,970,6603
