feature,feature_type,op,threshold_start,threshold_end,threshold_step,threshold,skipped_exception,skipped_missing_observed,thr_TP,thr_FP,thr_TN,thr_FN,thr_precision,thr_recall,thr_specificity,thr_f1,thr_accuracy,thr_balanced_accuracy,thr_support_pos,thr_support_neg,thr_pred_pos,thr_pred_neg,mwm_TP,mwm_FP,mwm_TN,mwm_FN,mwm_precision,mwm_recall,mwm_specificity,mwm_f1,mwm_accuracy,mwm_balanced_accuracy,mwm_support_pos,mwm_support_neg,mwm_pred_pos,mwm_pred_neg
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.0,51,0,1114,6459,0,0,0.1471015449623663,1.0,0.0,0.25647519281685277,0.1471015449623663,0.5,1114,6459,7573,0,29,1362,5097,1085,0.020848310567936738,0.026032315978456014,0.789131444496052,0.02315369261477046,0.6768783837316783,0.407581880237254,1114,6459,1391,6182
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.01,51,0,1030,6456,3,84,0.1375901683141865,0.9245960502692998,0.00046446818392940084,0.23953488372093024,0.13640565165720323,0.4625302592266146,1114,6459,7486,87,27,1360,5099,1087,0.01946647440519106,0.02423698384201077,0.7894410899520049,0.02159136345461815,0.6768783837316783,0.40683903689700784,1114,6459,1387,6186
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.02,51,0,967,6454,5,147,0.13030588869424606,0.8680430879712747,0.0007741136398823347,0.22659636789689513,0.12835071966195696,0.4344086008055785,1114,6459,7421,152,24,1358,5101,1090,0.017366136034732273,0.02154398563734291,0.7897507354079579,0.019230769230769235,0.6767463356661825,0.40564736052265044,1114,6459,1382,6191
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.03,51,0,898,6449,10,216,0.12222675922145093,0.8061041292639138,0.0015482272797646694,0.2122680534215814,0.11989964347022317,0.40382617827183925,1114,6459,7347,226,22,1355,5104,1092,0.01597676107480029,0.019748653500897665,0.7902152035918872,0.017663588920112404,0.6768783837316783,0.4049819285463925,1114,6459,1377,6196
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.04,51,0,814,6444,15,300,0.11215210801873794,0.7307001795332136,0.0023223409196470044,0.19445771619684663,0.10946784629605176,0.3665112602264303,1114,6459,7258,315,20,1351,5108,1094,0.014587892049598834,0.017953321364452424,0.7908344945037932,0.01609657947686117,0.6771424798626701,0.4043939079341228,1114,6459,1371,6202
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.05,51,0,721,6435,24,393,0.10075461151481274,0.6472172351885098,0.0037157454714352067,0.1743651753325272,0.09837580879440116,0.3254664903299725,1114,6459,7156,417,15,1345,5114,1099,0.011029411764705883,0.013464991023339317,0.7917634308716519,0.012126111560226353,0.6772745279281659,0.4026142109474956,1114,6459,1360,6213
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.06,51,0,647,6429,30,467,0.09143583945732052,0.5807899461400359,0.004644681839294009,0.157997557997558,0.089396540340684,0.29271731398966494,1114,6459,7076,497,13,1344,5115,1101,0.009579955784819455,0.011669658886894075,0.7919182535996284,0.010522055847834885,0.6771424798626701,0.40179395624326125,1114,6459,1357,6216
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.07,51,0,557,6420,39,557,0.07983373942955425,0.5,0.006038086391082211,0.13768384624891855,0.07870064703552093,0.2530190431955411,1114,6459,6977,596,12,1341,5118,1102,0.008869179600886918,0.010771992818671455,0.7923827217835578,0.009728415079043373,0.6774065759936617,0.40157735730111466,1114,6459,1353,6220
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.08,51,0,479,6401,58,635,0.06962209302325581,0.42998204667863554,0.008979718222635083,0.11983987990993245,0.07090981117126634,0.21948088245063532,1114,6459,6880,693,9,1340,5119,1105,0.006671608598962194,0.00807899461400359,0.7925375445115342,0.0073081607795371486,0.6771424798626701,0.40030826956276894,1114,6459,1349,6224
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.09,51,0,407,6377,82,707,0.059994103773584904,0.3653500897666068,0.01269546369407029,0.10306406685236769,0.064571504027466,0.18902277673033854,1114,6459,6784,789,8,1339,5120,1106,0.005939123979213066,0.00718132854578097,0.7926923672395108,0.00650142218610321,0.6771424798626701,0.3999368478926459,1114,6459,1347,6226
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.1,51,0,349,6356,103,765,0.052050708426547354,0.3132854578096948,0.015946740981576096,0.0892697275866479,0.0596857256041199,0.16461609939563546,1114,6459,6705,868,7,1337,5122,1107,0.005208333333333333,0.0062836624775583485,0.7930020126954637,0.005695687550854352,0.6772745279281659,0.399642837586511,1114,6459,1344,6229
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.11,51,0,309,6319,140,805,0.04662039831019916,0.27737881508078993,0.021675181916705373,0.07982433479721003,0.05928958140763238,0.14952699849874765,1114,6459,6628,945,4,1334,5125,1110,0.0029895366218236174,0.003590664272890485,0.7934664808793931,0.003262642740619902,0.6772745279281659,0.39852857257614177,1114,6459,1338,6235
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.12,51,0,266,6288,171,848,0.04058590173939579,0.23877917414721722,0.026474686483975846,0.0693792383933229,0.05770500462168229,0.13262693031559653,1114,6459,6554,1019,3,1329,5130,1111,0.0022522522522522522,0.0026929982046678637,0.7942405945192754,0.002452984464431725,0.6778027201901492,0.39846679636197163,1114,6459,1332,6241
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.13,51,0,227,6242,217,887,0.035090431287679705,0.20377019748653502,0.03359653197089333,0.05987076355004616,0.05862934108015318,0.11868336472871417,1114,6459,6469,1104,3,1325,5134,1111,0.002259036144578313,0.0026929982046678637,0.7948598854311812,0.002457002457002457,0.6783309124521326,0.39877644181792454,1114,6459,1328,6245
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.14,51,0,195,6189,270,919,0.030545112781954886,0.17504488330341114,0.04180213655364608,0.05201387036543079,0.06140235045556582,0.10842350992852862,1114,6459,6384,1189,3,1323,5136,1111,0.0022624434389140274,0.0026929982046678637,0.7951695308871343,0.002459016393442623,0.6785950085831243,0.39893126454590105,1114,6459,1326,6247
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.15,51,0,169,6144,315,945,0.026770156819261842,0.15170556552962297,0.04876915931258709,0.04550962703648848,0.0639112636999868,0.10023736242110504,1114,6459,6313,1260,3,1321,5138,1111,0.0022658610271903325,0.0026929982046678637,0.7954791763430872,0.0024610336341263335,0.6788591047141159,0.3990860872738775,1114,6459,1324,6249
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.16,51,0,142,6092,367,972,0.02277831247994867,0.12746858168761221,0.05681994116736337,0.03864997278170931,0.0672124653373828,0.0921442614274878,1114,6459,6234,1339,3,1319,5140,1111,0.0022692889561270802,0.0026929982046678637,0.7957888217990401,0.0024630541871921183,0.6791232008451076,0.39924091000185397,1114,6459,1322,6251
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.17,51,0,115,6034,425,999,0.018702228004553585,0.10323159784560143,0.06579965938999845,0.03166735508742943,0.07130595536775386,0.08451562861779993,1114,6459,6149,1424,3,1308,5151,1111,0.002288329519450801,0.0026929982046678637,0.7974918718067813,0.002474226804123711,0.6805757295655619,0.40009243500572456,1114,6459,1311,6262
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.18,51,0,96,5969,490,1018,0.015828524319868097,0.08617594254937164,0.07586313670846881,0.026744671959882994,0.07738016638056253,0.08101953962892022,1114,6459,6065,1508,3,1302,5157,1111,0.0022988505747126436,0.0026929982046678637,0.79842080817464,0.0024803637866887144,0.6813680179585369,0.4005569031896539,1114,6459,1305,6268
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.19,51,0,85,5887,572,1029,0.014233087742799732,0.0763016157989228,0.08855860040253909,0.023990968106124753,0.0867555790307672,0.08243010810073095,1114,6459,5972,1601,3,1300,5159,1111,0.0023023791250959325,0.0026929982046678637,0.7987304536305929,0.0024824162184526274,0.6816321140895286,0.4007117259176304,1114,6459,1303,6270
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.2,51,0,68,5806,653,1046,0.011576438542730678,0.06104129263913824,0.10109924136863292,0.019461934745277618,0.09520665522250099,0.08107026700388559,1114,6459,5874,1699,3,1291,5168,1111,0.00231839258114374,0.0026929982046678637,0.8001238581823812,0.0024916943521594683,0.6828205466789912,0.4014084281935245,1114,6459,1294,6279
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.21,51,0,54,5720,739,1060,0.009352268791132663,0.04847396768402154,0.11441399597460908,0.0156794425087108,0.1047141159382015,0.08144398182931531,1114,6459,5774,1799,3,1278,5181,1111,0.00234192037470726,0.0026929982046678637,0.8021365536460753,0.002505219206680585,0.684537171530437,0.40241477592537156,1114,6459,1281,6292
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.22,51,0,47,5626,833,1067,0.008284858099770845,0.0421903052064632,0.12896733240439698,0.013850007367025198,0.11620229763633963,0.08557881880543008,1114,6459,5673,1900,3,1270,5189,1111,0.002356637863315004,0.0026929982046678637,0.8033751354698869,0.0025136154168412237,0.6855935560544038,0.4030340668372774,1114,6459,1273,6300
unionConvexDeficiency,ratio,>=,0.0,1.0,0.01,0.23,51,0,42,5524,935,1072,0.007545813869924541,0.03770197486535009,0.1447592506579966,0.012574850299401199,0.12901095998943615,0.09123061276167335,1114,6459,5566,2007,3,1263,5196,1111,0.002369668246445498,0.0026929982046678637,0.8044588945657223,0.0025210084033613447,0.6865178925128747,0.40357594638519506,1114,6459,1266,6307
