feature,feature_type,op,threshold_start,threshold_end,threshold_step,threshold,skipped_exception,skipped_missing_observed,thr_TP,thr_FP,thr_TN,thr_FN,thr_precision,thr_recall,thr_specificity,thr_f1,thr_accuracy,thr_balanced_accuracy,thr_support_pos,thr_support_neg,thr_pred_pos,thr_pred_neg,mwm_TP,mwm_FP,mwm_TN,mwm_FN,mwm_precision,mwm_recall,mwm_specificity,mwm_f1,mwm_accuracy,mwm_balanced_accuracy,mwm_support_pos,mwm_support_neg,mwm_pred_pos,mwm_pred_neg
normalizedSharedEdgeLength,continuous,>=,0.12,1.46,0.02,0.12,51,0,1114,6415,44,0,0.1479612166290344,1.0,0.006812200030964545,0.25778086312622933,0.15291165984418328,0.5034061000154822,1114,6459,7529,44,921,534,5925,193,0.6329896907216495,0.8267504488330341,0.9173246632605666,0.7170105099260413,0.904001056384524,0.8720375560468003,1114,6459,1455,6118
normalizedSharedEdgeLength,continuous,>=,0.12,1.46,0.02,0.14,51,0,1114,6385,74,0,0.1485531404187225,1.0,0.011456881870258555,0.25867874143736214,0.1568731018090585,0.5057284409351293,1114,6459,7499,74,921,532,5927,193,0.6338609772883689,0.8267504488330341,0.9176343087165196,0.7175691468640437,0.9042651525155156,0.8721923787747768,1114,6459,1453,6120
normalizedSharedEdgeLength,continuous,>=,0.12,1.46,0.02,0.16,51,0,1114,6336,123,0,0.14953020134228187,1.0,0.019043195541105434,0.26015880429705746,0.16334345701835468,0.5095215977705527,1114,6459,7450,123,920,532,5927,194,0.6336088154269972,0.8258527827648114,0.9176343087165196,0.7170693686671863,0.9041331044500198,0.8717435457406655,1114,6459,1452,6121
normalizedSharedEdgeLength,continuous,>=,0.12,1.46,0.02,0.18,51,0,1114,6280,179,0,0.15066269948606978,1.0,0.027713268307787583,0.2618711800658204,0.17073814868612175,0.5138566341538938,1114,6459,7394,179,920,532,5927,194,0.6336088154269972,0.8258527827648114,0.9176343087165196,0.7170693686671863,0.9041331044500198,0.8717435457406655,1114,6459,1452,6121
normalizedSharedEdgeLength,continuous,>=,0.12,1.46,0.02,0.2,51,0,1114,6196,263,0,0.15239398084815323,1.0,0.0407183774578108,0.26448243114909786,0.18183018618777236,0.5203591887289054,1114,6459,7310,263,920,531,5928,194,0.6340454858718125,0.8258527827648114,0.917789131444496,0.7173489278752437,0.9042651525155156,0.8718209571046538,1114,6459,1451,6122
normalizedSharedEdgeLength,continuous,>=,0.12,1.46,0.02,0.22,51,0,1114,6108,351,0,0.15425090002769315,1.0,0.0543427775197399,0.267274472168906,0.1934504159514063,0.5271713887598699,1114,6459,7222,351,924,523,5936,190,0.6385625431928127,0.829443447037702,0.9190277132683078,0.7215931276844982,0.9058497293014657,0.8742355801530048,1114,6459,1447,6126
normalizedSharedEdgeLength,continuous,>=,0.12,1.46,0.02,0.24,51,0,1114,6025,434,0,0.15604426390250736,1.0,0.06719306394178666,0.2699624379013692,0.20441040538756108,0.5335965319708933,1114,6459,7139,434,924,523,5936,190,0.6385625431928127,0.829443447037702,0.9190277132683078,0.7215931276844982,0.9058497293014657,0.8742355801530048,1114,6459,1447,6126
normalizedSharedEdgeLength,continuous,>=,0.12,1.46,0.02,0.26,51,0,1114,5929,530,0,0.15817123384921197,1.0,0.08205604582752749,0.2731396346696089,0.21708701967516175,0.5410280229137637,1114,6459,7043,530,925,521,5938,189,0.6396957123098201,0.8303411131059246,0.9193373587242607,0.72265625,0.9062458734979533,0.8748392359150927,1114,6459,1446,6127
normalizedSharedEdgeLength,continuous,>=,0.12,1.46,0.02,0.28,51,0,1114,5802,657,0,0.16107576633892423,1.0,0.10171853228053879,0.2774595267745953,0.2338571239931335,0.5508592661402694,1114,6459,6916,657,926,517,5942,188,0.6417186417186417,0.8312387791741472,0.9199566496361666,0.7242862729761439,0.9069061138254324,0.875597714405157,1114,6459,1443,6130
normalizedSharedEdgeLength,continuous,>=,0.12,1.46,0.02,0.3,51,0,1114,5710,749,0,0.16324736225087924,1.0,0.11596222325437375,0.2806752330561854,0.24600554601875083,0.5579811116271869,1114,6459,6824,749,926,514,5945,188,0.6430555555555556,0.8312387791741472,0.920421117820096,0.7251370399373532,0.90730225802192,0.8758299484971216,1114,6459,1440,6133
