fileName,pairIndex,firstPolygonId,secondPolygonId,is_real_division,divided_how_many_hours_ago,areaRatio,areaMean,areaMin,areaMax,areaDiff,perimeterRatio,perimeterMean,perimeterMin,perimeterMax,perimeterDiff,aspectRatio,aspectMean,aspectMin,aspectMax,aspectDiff,circularityRatio,circularityMean,circularityMin,circularityMax,circularityDiff,solidityRatio,solidityMean,solidityMin,solidityMax,solidityDiff,vertexCountRatio,vertexCountMean,vertexCountMin,vertexCountMax,vertexCountDiff,centroidDistance,centroidDistanceNormalized,unionAspectRatio,unionCircularity,unionConvexDeficiency,normalizedSharedEdgeLength,sharedEdgeLength,sharedEdgeUnsharedVerticesDistance,sharedEdgeUnsharedVerticesDistanceNormalized,centroidSharedEdgeDistance,centroidSharedEdgeDistanceNormalized,sharedEdgeUnionCentroidDistance,sharedEdgeUnionCentroidDistanceNormalized,sharedEdgeUnionAxisAngleDegrees,junctionAngleAverageDegrees,junctionAngleMaxDegrees,junctionAngleMinDegrees,junctionAngleDifferenceDegrees,junctionAngleRatio
right,185,413,410,0,-1,0.921196,1060.500000,1017.000000,1104.000000,87.000000,0.933100,124.686599,120.371525,129.001674,8.630149,0.911616,1.106725,1.055556,1.157895,0.102339,0.945159,0.857844,0.833659,0.882030,0.048371,0.997059,0.998529,0.997059,1.000000,0.002941,0.750000,7.000000,6.000000,8.000000,2.000000,34.804036,1.068970,1.975610,0.657547,0.100660,0.737775,24.020824,26.595770,0.816862,17.252702,0.529899,1.556765,0.047814,82.726219,127.216768,135.142173,119.291362,15.850811,0.882710
right,186,413,409,0,-1,0.364307,693.750000,370.500000,1017.000000,646.500000,0.664614,100.186068,80.000610,120.371525,40.370915,0.909962,1.107778,1.055556,1.160000,0.104444,0.824761,0.804747,0.727464,0.882030,0.154566,0.997059,0.998529,0.997059,1.000000,0.002941,0.500000,6.000000,4.000000,8.000000,4.000000,22.965737,0.898172,1.093023,0.811757,0.039640,1.052322,26.907248,17.785204,0.695566,11.362199,0.444367,8.775612,0.343207,53.396892,163.463857,164.577839,162.349876,2.227963,0.986463
right,187,413,395,0,-1,0.837266,934.250000,851.500000,1017.000000,165.500000,0.937065,116.583728,112.795931,120.371525,7.575594,0.839031,1.156810,1.055556,1.258065,0.202509,0.953508,0.861526,0.841023,0.882030,0.041007,0.997059,0.998529,0.997059,1.000000,0.002941,0.875000,7.500000,7.000000,8.000000,1.000000,36.428750,1.192998,1.296296,0.578043,0.255820,0.517804,15.811388,27.128350,0.888421,18.130998,0.593769,2.203835,0.072173,81.974022,112.329817,134.659633,90.000000,44.659633,0.668352
right,188,413,394,0,-1,0.662242,845.250000,673.500000,1017.000000,343.500000,0.871036,112.609723,104.847921,120.371525,15.523604,0.814286,1.175926,1.055556,1.296296,0.240741,0.872860,0.825959,0.769888,0.882030,0.112141,0.997059,0.998529,0.997059,1.000000,0.002941,0.750000,7.000000,6.000000,8.000000,2.000000,37.091095,1.282490,1.690476,0.442045,0.315883,0.103730,3.000000,29.462312,1.018711,18.871321,0.652509,4.719117,0.163172,79.542246,84.036143,108.434949,59.637337,48.797612,0.549983
right,189,412,406,0,-1,0.993281,890.000000,887.000000,893.000000,6.000000,0.998793,113.894193,113.825401,113.962986,0.137585,0.920301,1.073109,1.028571,1.117647,0.089076,0.990884,0.862182,0.858234,0.866130,0.007895,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,33.401086,1.119609,1.254902,0.570234,0.199719,0.498312,14.866069,25.700537,0.861485,16.697400,0.559699,1.463599,0.049060,77.118443,110.118179,130.236358,90.000000,40.236358,0.691051
right,190,412,397,0,-1,0.882587,946.000000,887.000000,1005.000000,118.000000,0.930538,118.216519,113.962986,122.470053,8.507067,0.883721,1.191176,1.117647,1.264706,0.147059,0.981093,0.850121,0.842008,0.858234,0.016226,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,35.082173,1.141175,1.118644,0.603493,0.164905,0.617188,18.973666,26.715061,0.869005,17.012433,0.553391,0.549917,0.017888,73.536339,115.814247,129.289407,102.339087,26.950320,0.791550
right,191,412,396,0,-1,0.748027,775.250000,663.500000,887.000000,223.500000,0.880112,107.131607,100.300229,113.962986,13.662757,0.852941,1.213996,1.117647,1.310345,0.192698,0.965697,0.843514,0.828795,0.858234,0.029440,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,32.777083,1.180283,1.425532,0.564174,0.209610,0.511790,14.212670,25.632141,0.922998,15.901627,0.572608,2.162645,0.077876,64.022459,114.745859,121.056769,108.434949,12.621820,0.895736
right,192,411,408,0,-1,0.829180,1266.250000,1148.000000,1384.500000,236.500000,0.906616,137.086914,130.372524,143.801303,13.428779,0.880000,1.175000,1.100000,1.250000,0.150000,0.991283,0.845050,0.841351,0.848750,0.007399,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,7.000000,7.000000,7.000000,0.000000,44.143321,1.241882,1.854167,0.540945,0.262784,0.444821,15.811388,33.518822,0.942983,21.942810,0.617316,2.361563,0.066438,89.436217,113.320043,140.657071,85.983015,54.674056,0.611295
right,193,411,404,0,-1,0.950784,1119.750000,1091.500000,1148.000000,56.500000,0.961713,127.876731,125.380938,130.372524,4.991586,0.954545,1.075000,1.050000,1.100000,0.050000,0.972767,0.860630,0.848750,0.872510,0.023761,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,30.560703,0.913350,1.296296,0.740665,0.096004,0.908960,30.413813,23.785416,0.710861,15.183142,0.453770,0.532246,0.015907,70.308453,132.671086,138.343376,126.998797,11.344579,0.917997
right,194,411,392,0,-1,0.874667,1230.250000,1148.000000,1312.500000,164.500000,0.955159,133.432768,130.372524,136.493012,6.120488,0.997674,1.101282,1.100000,1.102564,0.002564,0.958719,0.867023,0.848750,0.885296,0.036546,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,7.000000,7.000000,7.000000,0.000000,36.602448,1.044135,1.625000,0.657676,0.116237,0.713729,25.019992,28.201023,0.804473,17.831336,0.508663,1.433440,0.040891,64.482268,113.250804,113.303018,113.198591,0.104427,0.999078
