fileName,pairIndex,firstPolygonId,secondPolygonId,is_real_division,divided_how_many_hours_ago,areaRatio,areaMean,areaMin,areaMax,areaDiff,perimeterRatio,perimeterMean,perimeterMin,perimeterMax,perimeterDiff,aspectRatio,aspectMean,aspectMin,aspectMax,aspectDiff,circularityRatio,circularityMean,circularityMin,circularityMax,circularityDiff,solidityRatio,solidityMean,solidityMin,solidityMax,solidityDiff,vertexCountRatio,vertexCountMean,vertexCountMin,vertexCountMax,vertexCountDiff,centroidDistance,centroidDistanceNormalized,unionAspectRatio,unionCircularity,unionConvexDeficiency,normalizedSharedEdgeLength,sharedEdgeLength,sharedEdgeUnsharedVerticesDistance,sharedEdgeUnsharedVerticesDistanceNormalized,centroidSharedEdgeDistance,centroidSharedEdgeDistanceNormalized,sharedEdgeUnionCentroidDistance,sharedEdgeUnionCentroidDistanceNormalized,sharedEdgeUnionAxisAngleDegrees,junctionAngleAverageDegrees,junctionAngleMaxDegrees,junctionAngleMinDegrees,junctionAngleDifferenceDegrees,junctionAngleRatio
left,408,46,32,0,-1,0.606649,1075.250000,812.000000,1338.500000,526.500000,0.831011,123.962207,112.521415,135.402999,22.881584,0.996867,1.025418,1.023810,1.027027,0.003218,0.878464,0.861677,0.805927,0.917427,0.111501,1.000000,1.000000,1.000000,1.000000,0.000000,0.750000,7.000000,6.000000,8.000000,2.000000,40.227743,1.236234,1.733333,0.513144,0.305975,0.283325,9.219544,30.140516,0.926244,20.041134,0.615882,6.606342,0.203019,86.290098,96.937628,107.650124,86.225131,21.424993,0.800976
left,409,45,40,0,-1,0.353504,989.750000,517.000000,1462.500000,945.500000,0.663300,123.360396,98.388714,148.332078,49.943363,0.990278,1.027240,1.022222,1.032258,0.010036,0.803478,0.753211,0.671135,0.835287,0.164152,1.000000,1.000000,1.000000,1.000000,0.000000,0.571429,5.500000,4.000000,7.000000,3.000000,23.963215,0.785933,1.195652,0.853742,0.014145,1.246736,38.013156,22.476960,0.737188,11.930429,0.391288,9.330675,0.306023,49.458543,171.031631,180.000000,162.063263,17.936737,0.900351
left,410,45,39,0,-1,0.680342,1228.750000,995.000000,1462.500000,467.500000,0.816353,134.711737,121.091397,148.332078,27.240681,0.822764,1.132323,1.022222,1.242424,0.220202,0.979556,0.844003,0.835287,0.852720,0.017433,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,42.695156,1.223598,1.396552,0.567049,0.131027,0.516656,18.027756,29.689899,0.850881,21.191524,0.607326,5.847631,0.167587,76.505987,107.539994,126.869898,88.210089,38.659808,0.695280
left,411,45,31,0,-1,0.595556,1166.750000,871.000000,1462.500000,591.500000,0.778036,131.869859,115.407640,148.332078,32.924438,0.864957,1.102020,1.022222,1.181818,0.159596,0.983837,0.828537,0.821786,0.835287,0.013500,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,42.115662,1.243168,1.744681,0.487327,0.220270,0.272142,9.219544,32.077606,0.946866,21.338287,0.629863,9.747477,0.287726,89.368783,88.494633,111.161260,65.828007,45.333253,0.592185
left,412,44,35,0,-1,0.786531,703.000000,619.000000,787.000000,168.000000,0.910972,108.236416,103.193890,113.278942,10.085052,0.860294,1.240196,1.147059,1.333333,0.186275,0.947777,0.750578,0.730453,0.770702,0.040248,1.000000,1.000000,1.000000,1.000000,0.000000,0.800000,4.500000,4.000000,5.000000,1.000000,22.854482,0.863521,1.279070,0.751597,0.037340,1.193024,31.575307,21.522501,0.813194,11.405065,0.430923,1.489320,0.056272,79.545776,169.296966,173.480198,165.113733,8.366465,0.951773
left,413,44,34,0,-1,0.590841,1059.500000,787.000000,1332.000000,545.000000,0.779991,129.254991,113.278942,145.231040,31.952098,0.934066,1.109244,1.071429,1.147059,0.075630,0.971161,0.782145,0.770702,0.793588,0.022887,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,38.035072,1.178467,1.403509,0.519285,0.240916,0.496706,16.031220,32.002231,0.991547,18.188238,0.563539,5.457364,0.169089,55.799111,110.080720,129.805571,90.355870,39.449701,0.696086
left,414,43,38,0,-1,0.998585,1059.250000,1058.500000,1060.000000,1.500000,0.963529,128.261868,125.879532,130.644205,4.764673,0.832812,1.127885,1.025000,1.230769,0.205769,0.929705,0.809937,0.780433,0.839442,0.059009,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,29.441316,0.904603,1.489796,0.700747,0.103611,0.946529,30.805844,25.024843,0.768904,14.662428,0.450512,0.930542,0.028591,89.413973,133.242401,133.974354,132.510447,1.463907,0.989073
left,415,43,36,0,-1,0.876242,1133.250000,1058.500000,1208.000000,149.500000,0.947422,129.372428,125.879532,132.865324,6.985792,0.869022,1.102244,1.025000,1.179487,0.154487,0.976196,0.849676,0.839442,0.859911,0.020469,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,30.706483,0.912649,1.352941,0.771236,0.074564,0.989336,33.286634,23.478325,0.697816,15.186891,0.451380,1.192069,0.035430,86.978397,145.453100,148.109208,142.796991,5.312217,0.964133
left,416,43,29,0,-1,0.898557,1118.250000,1058.500000,1178.000000,119.500000,0.961670,128.388180,125.879532,130.896828,5.017296,0.753061,1.193056,1.025000,1.361111,0.336111,0.971614,0.851704,0.839442,0.863967,0.024525,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,37.146152,1.111219,1.327273,0.559030,0.276325,0.486977,16.278821,29.610082,0.885779,18.561258,0.555256,0.478884,0.014326,79.698471,106.755548,113.735875,99.775221,13.960655,0.877254
left,417,42,41,0,-1,0.981961,1071.250000,1061.500000,1081.000000,19.500000,0.999184,127.449414,127.397395,127.501433,0.104039,0.950760,1.348319,1.314286,1.382353,0.068067,0.980359,0.828759,0.820540,0.836979,0.016439,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,35.781224,1.093237,1.782609,0.593997,0.140957,0.641621,21.000000,26.839559,0.820039,17.668998,0.539847,1.488448,0.045477,75.163563,116.677676,133.781125,99.574228,34.206897,0.744307
