fileName,pairIndex,firstPolygonId,secondPolygonId,is_real_division,divided_how_many_hours_ago,areaRatio,areaMean,areaMin,areaMax,areaDiff,perimeterRatio,perimeterMean,perimeterMin,perimeterMax,perimeterDiff,aspectRatio,aspectMean,aspectMin,aspectMax,aspectDiff,circularityRatio,circularityMean,circularityMin,circularityMax,circularityDiff,solidityRatio,solidityMean,solidityMin,solidityMax,solidityDiff,vertexCountRatio,vertexCountMean,vertexCountMin,vertexCountMax,vertexCountDiff,centroidDistance,centroidDistanceNormalized,unionAspectRatio,unionCircularity,unionConvexDeficiency,normalizedSharedEdgeLength,sharedEdgeLength,sharedEdgeUnsharedVerticesDistance,sharedEdgeUnsharedVerticesDistanceNormalized,centroidSharedEdgeDistance,centroidSharedEdgeDistanceNormalized,sharedEdgeUnionCentroidDistance,sharedEdgeUnionCentroidDistanceNormalized,sharedEdgeUnionAxisAngleDegrees,junctionAngleAverageDegrees,junctionAngleMaxDegrees,junctionAngleMinDegrees,junctionAngleDifferenceDegrees,junctionAngleRatio
right,16,382,372,0,-1,0.826475,1331.500000,1205.000000,1458.000000,253.000000,0.912432,137.442789,131.149409,143.736169,12.586761,0.785577,1.221711,1.075000,1.368421,0.293421,0.992725,0.883594,0.880368,0.886820,0.006452,1.000000,1.000000,1.000000,1.000000,0.000000,0.875000,7.500000,7.000000,8.000000,1.000000,42.062387,1.154024,1.557692,0.515099,0.249906,0.274360,10.000000,32.646319,0.895685,20.934566,0.574361,1.029415,0.028243,85.986341,82.465756,84.620298,80.311213,4.309085,0.949077
right,17,381,380,0,-1,0.730061,705.000000,595.000000,815.000000,220.000000,0.859195,108.034295,99.852353,116.216236,16.363883,0.558081,1.438228,1.030303,1.846154,0.815851,0.988955,0.754100,0.749912,0.758287,0.008376,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,33.627985,1.270399,2.272727,0.529302,0.220922,0.625338,16.552945,29.440380,1.112199,16.126655,0.609233,6.028581,0.227748,77.401763,136.940451,156.759598,117.121303,39.638295,0.747140
right,18,381,377,0,-1,0.760383,688.750000,595.000000,782.500000,187.500000,0.917638,104.333460,99.852353,108.814568,8.962214,0.924631,1.072294,1.030303,1.114286,0.083983,0.903005,0.790187,0.749912,0.830463,0.080551,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,21.740069,0.830315,1.181818,0.844690,0.003630,1.251071,32.756679,17.996027,0.687320,10.857665,0.414685,2.056646,0.078549,77.531236,177.556305,177.838921,177.273689,0.565232,0.996822
right,19,381,374,0,-1,0.531013,857.750000,595.000000,1120.500000,525.500000,0.743335,117.091321,99.852353,134.330289,34.477936,0.727273,1.223485,1.030303,1.416667,0.386364,0.961029,0.765117,0.749912,0.780322,0.030410,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,30.973604,1.070519,1.017241,0.508504,0.292043,0.488785,14.142136,26.651283,0.921130,14.893955,0.514770,6.145502,0.212403,88.096446,94.662191,106.462579,82.861803,23.600776,0.778319
right,20,380,378,0,-1,0.841942,891.500000,815.000000,968.000000,153.000000,0.919421,121.308898,116.216236,126.401561,10.185324,0.828431,1.687783,1.529412,1.846154,0.316742,0.995987,0.759815,0.758287,0.761343,0.003056,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,45.824465,1.536164,2.764706,0.445833,0.257151,0.309065,9.219544,32.578335,1.092117,20.678720,0.693208,2.587400,0.086737,59.416007,120.593099,126.958454,114.227745,12.730708,0.899725
right,21,380,375,0,-1,0.936810,789.250000,763.500000,815.000000,51.500000,0.930953,112.204052,108.191868,116.216236,8.024368,0.677083,1.548077,1.250000,1.846154,0.596154,0.925133,0.788970,0.758287,0.819652,0.061365,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,32.628886,1.161590,1.400000,0.510056,0.223630,0.484213,13.601471,24.993224,0.889760,16.080521,0.572467,0.250754,0.008927,74.543257,91.311789,103.479991,79.143587,24.336405,0.764820
right,22,380,374,0,-1,0.727354,967.750000,815.000000,1120.500000,305.500000,0.865153,125.273263,116.216236,134.330289,18.114053,0.767361,1.631410,1.416667,1.846154,0.429487,0.971762,0.769305,0.758287,0.780322,0.022035,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,28.584411,0.921750,1.307692,0.707589,0.082666,1.050368,32.572995,21.330898,0.687849,13.284562,0.428382,4.151453,0.133870,43.131138,145.221486,160.016893,130.426079,29.590815,0.815077
right,23,379,373,0,-1,0.686504,793.500000,646.000000,941.000000,295.000000,0.832371,114.172707,103.727979,124.617436,20.889458,0.987013,1.738636,1.727273,1.750000,0.022727,0.990852,0.757968,0.754485,0.761451,0.006966,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,5.000000,5.000000,0.000000,20.835841,0.742913,1.042553,0.818472,0.056081,1.288049,36.124784,18.967226,0.676287,10.320547,0.367985,3.059888,0.109102,56.052132,161.531373,165.280340,157.782406,7.497935,0.954635
right,24,379,372,0,-1,0.780913,1073.000000,941.000000,1205.000000,264.000000,0.950194,127.883422,124.617436,131.149409,6.531972,0.614286,1.412500,1.075000,1.750000,0.675000,0.864923,0.820909,0.761451,0.880368,0.118917,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,36.468261,1.115428,1.321429,0.564520,0.208062,0.568937,18.601075,28.351209,0.867158,18.197487,0.556593,0.661387,0.020229,86.872135,117.081174,153.434949,80.727398,72.707551,0.526134
right,25,378,375,0,-1,0.788740,865.750000,763.500000,968.000000,204.500000,0.855938,117.296714,108.191868,126.401561,18.209692,0.817308,1.389706,1.250000,1.529412,0.279412,0.928861,0.790498,0.761343,0.819652,0.058309,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,28.378698,0.966179,1.280000,0.752051,0.024545,1.097948,32.249031,21.151266,0.720114,13.188883,0.449028,2.817137,0.095912,54.559452,167.791182,168.953697,166.628668,2.325029,0.986239
right,26,378,372,0,-1,0.803320,1086.500000,968.000000,1205.000000,237.000000,0.963798,128.775485,126.401561,131.149409,4.747848,0.702885,1.302206,1.075000,1.529412,0.454412,0.864801,0.820855,0.761343,0.880368,0.119025,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,38.030407,1.155486,1.262295,0.562404,0.218132,0.565161,18.601075,29.053585,0.882741,18.240365,0.554201,4.633037,0.140767,67.193531,106.567490,131.633539,81.501441,50.132098,0.619154
right,27,378,371,0,-1,0.739153,841.750000,715.500000,968.000000,252.500000,0.890196,119.461855,112.522149,126.401561,13.879411,0.769231,1.352941,1.176471,1.529412,0.352941,0.932745,0.735741,0.710139,0.761343,0.051204,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,31.602661,1.092355,1.211538,0.443799,0.405108,0.355871,10.295630,28.595443,0.988410,14.980820,0.517816,2.871500,0.099254,87.060011,87.771791,105.697793,69.845789,35.852004,0.660807
right,28,377,376,0,-1,0.955911,765.250000,748.000000,782.500000,34.500000,0.979566,107.702786,106.591005,108.814568,2.223562,0.971429,1.130672,1.114286,1.147059,0.032773,0.996208,0.828888,0.827314,0.830463,0.003149,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,27.293441,0.986698,1.192308,0.649060,0.147991,0.782076,21.633308,21.592230,0.780591,13.560965,0.490249,0.464093,0.016778,88.718905,130.644208,134.383940,126.904476,7.479464,0.944343
right,29,377,374,0,-1,0.698349,951.500000,782.500000,1120.500000,338.000000,0.810052,121.572428,108.814568,134.330289,25.515721,0.786555,1.265476,1.114286,1.416667,0.302381,0.939623,0.805392,0.780322,0.830463,0.050141,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,36.289329,1.181157,1.407407,0.525059,0.236469,0.483866,14.866069,28.650767,0.932535,17.560166,0.571554,2.522494,0.082103,72.723317,107.756093,139.248455,76.263732,62.984723,0.547681
right,30,377,369,0,-1,0.638254,1004.250000,782.500000,1226.000000,443.500000,0.787550,123.491547,108.814568,138.168526,29.353958,0.819946,1.236630,1.114286,1.358974,0.244689,0.971767,0.818739,0.807016,0.830463,0.023447,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,36.057171,1.144900,1.415094,0.520060,0.257157,0.423629,13.341664,28.864880,0.916527,18.015531,0.572035,6.137197,0.194870,87.751259,98.941657,101.472473,96.410840,5.061633,0.950118
right,31,376,370,0,-1,0.749499,873.000000,748.000000,998.000000,250.000000,0.880993,113.790299,106.591005,120.989592,14.398587,0.963563,1.126161,1.105263,1.147059,0.041796,0.965664,0.842022,0.827314,0.856731,0.029417,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,29.491401,1.000714,1.173077,0.750241,0.046105,0.959753,28.284271,26.458044,0.897785,14.737836,0.500090,3.680249,0.124880,82.363464,170.105992,178.105694,162.106291,15.999403,0.910169
right,32,376,369,0,-1,0.610114,987.000000,748.000000,1226.000000,478.000000,0.771456,122.379766,106.591005,138.168526,31.577521,0.844062,1.253017,1.147059,1.358974,0.211916,0.975465,0.817165,0.807016,0.827314,0.020298,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,28.830191,0.924580,1.105263,0.651822,0.181864,0.796599,24.839485,24.788326,0.794958,14.398650,0.461763,3.761558,0.120633,81.859230,119.839651,136.684684,102.994617,33.690068,0.753520
right,33,375,374,0,-1,0.681392,942.000000,763.500000,1120.500000,357.000000,0.805417,121.261079,108.191868,134.330289,26.138421,0.882353,1.333333,1.250000,1.416667,0.166667,0.952016,0.799987,0.780322,0.819652,0.039330,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,41.565513,1.360454,2.500000,0.505352,0.263535,0.426751,13.038405,32.226219,1.054775,20.746106,0.679027,8.073935,0.264263,88.324494,125.045195,126.093930,123.996459,2.097471,0.983366
right,34,375,371,0,-1,0.937132,739.500000,715.500000,763.500000,48.000000,0.961516,110.357009,108.191868,112.522149,4.330281,0.941176,1.213235,1.176471,1.250000,0.073529,0.866391,0.764896,0.710139,0.819652,0.109513,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,29.640854,1.090131,1.355556,0.635342,0.122380,0.913547,24.839485,23.492888,0.864021,13.687853,0.503412,1.124148,0.041344,67.247392,140.880240,160.559965,121.200515,39.359451,0.754861
right,35,375,368,0,-1,0.568715,1053.000000,763.500000,1342.500000,579.000000,0.734741,127.721784,108.191868,147.251700,39.059832,0.921053,1.303571,1.250000,1.357143,0.107143,0.949235,0.798848,0.778043,0.819652,0.041609,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,41.655883,1.296244,1.333333,0.533897,0.193020,0.510372,16.401219,32.436994,1.009372,19.995787,0.622227,11.628795,0.361864,70.413804,118.946541,125.059427,112.833654,12.225773,0.902240
right,36,375,361,0,-1,0.433069,1263.250000,763.500000,1763.000000,999.500000,0.655868,136.575801,108.191868,164.959733,56.767865,0.952381,1.281250,1.250000,1.312500,0.062500,0.993291,0.816903,0.814153,0.819652,0.005499,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,38.771375,1.113806,1.253968,0.480586,0.303780,0.231609,8.062258,32.895303,0.945001,19.319633,0.555006,12.170795,0.349637,81.632072,76.025054,85.384149,66.665959,18.718190,0.780777
right,37,374,369,0,-1,0.913948,1173.250000,1120.500000,1226.000000,105.500000,0.972221,136.249407,134.330289,138.168526,3.838237,0.959276,1.387821,1.358974,1.416667,0.057692,0.966923,0.793669,0.780322,0.807016,0.026694,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,44.817687,1.308772,1.631579,0.532597,0.138078,0.543191,18.601075,31.760687,0.927480,22.131569,0.646289,0.766868,0.022394,79.401602,127.139536,135.000000,119.279072,15.720928,0.883549
right,38,374,368,0,-1,0.834637,1231.500000,1120.500000,1342.500000,222.000000,0.912249,140.790995,134.330289,147.251700,12.921411,0.957983,1.386905,1.357143,1.416667,0.059524,0.997079,0.779182,0.778043,0.780322,0.002279,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,26.471645,0.755103,1.031746,0.778729,0.073894,1.172650,41.109610,21.728980,0.619818,13.233520,0.377486,1.790417,0.051072,65.608396,120.175499,123.169887,117.181111,5.988776,0.951378
right,39,373,372,0,-1,0.536100,925.500000,646.000000,1205.000000,559.000000,0.790915,117.438694,103.727979,131.149409,27.421430,0.622368,1.401136,1.075000,1.727273,0.652273,0.857011,0.817426,0.754485,0.880368,0.125883,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,35.268516,1.173083,1.720930,0.570658,0.231767,0.548562,16.492423,27.308991,0.908337,17.022809,0.566204,4.880325,0.162327,66.105718,122.935270,124.380345,121.490196,2.890149,0.976764
right,40,373,364,0,-1,0.411072,1108.750000,646.000000,1571.500000,925.500000,0.653721,131.200573,103.727979,158.673167,54.945188,0.626208,1.404453,1.081633,1.727273,0.645640,0.961907,0.769424,0.754485,0.784363,0.029878,0.994306,0.997153,0.994306,1.000000,0.005694,0.714286,6.000000,5.000000,7.000000,2.000000,38.719827,1.190305,1.218750,0.513855,0.302818,0.453892,14.764823,34.256853,1.053106,17.753985,0.545784,12.552154,0.385872,60.676776,110.023717,118.984560,101.062873,17.921688,0.849378
right,41,373,360,0,-1,0.453970,1034.500000,646.000000,1423.000000,777.000000,0.683796,127.711171,103.727979,151.694363,47.966385,0.627193,1.405303,1.083333,1.727273,0.643939,0.970900,0.765792,0.754485,0.777098,0.022613,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,32.684218,1.035307,1.479167,0.573096,0.213146,0.671950,21.213203,28.569993,0.904984,16.299246,0.516296,11.852326,0.375435,63.235275,110.449804,123.453309,97.446298,26.007012,0.789337
right,42,372,371,0,-1,0.593776,960.250000,715.500000,1205.000000,489.500000,0.857969,121.835779,112.522149,131.149409,18.627259,0.913750,1.125735,1.075000,1.176471,0.101471,0.806639,0.795254,0.710139,0.880368,0.170229,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,27.419433,0.892241,1.511111,0.785170,0.015100,1.112103,34.176015,22.904047,0.745308,13.692194,0.445550,5.116129,0.166481,89.436580,172.335332,172.800766,171.869898,0.930869,0.994613
right,43,372,363,0,-1,0.868050,1125.500000,1046.000000,1205.000000,159.000000,0.953619,128.107960,125.066512,131.149409,6.082897,0.794565,1.213971,1.075000,1.352941,0.277941,0.954542,0.860358,0.840349,0.880368,0.040019,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,7.000000,7.000000,7.000000,0.000000,36.209839,1.080004,1.673913,0.572842,0.213239,0.507046,17.000000,29.325906,0.874682,18.021584,0.537516,4.357323,0.129963,89.149679,94.249279,110.924502,77.574057,33.350445,0.699341
right,44,372,360,0,-1,0.846803,1314.000000,1205.000000,1423.000000,218.000000,0.864563,141.421886,131.149409,151.694363,20.544955,0.992308,1.079167,1.075000,1.083333,0.008333,0.882697,0.828733,0.777098,0.880368,0.103270,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,46.863118,1.293922,1.077922,0.527183,0.164384,0.449469,16.278821,34.304093,0.947159,23.404831,0.646223,4.778435,0.131936,78.875734,114.365698,116.565051,112.166346,4.398705,0.962264
right,45,371,363,0,-1,0.684034,880.750000,715.500000,1046.000000,330.500000,0.899698,118.794331,112.522149,125.066512,12.544363,0.869565,1.264706,1.176471,1.352941,0.176471,0.845053,0.775244,0.710139,0.840349,0.130209,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,35.805730,1.211889,1.030303,0.505284,0.250355,0.478658,14.142136,28.078660,0.950357,15.491862,0.524341,3.040606,0.102913,61.578440,103.568995,110.556045,96.581945,13.974101,0.873602
right,46,371,361,0,-1,0.405842,1239.250000,715.500000,1763.000000,1047.500000,0.682119,138.740941,112.522149,164.959733,52.437584,0.896359,1.244485,1.176471,1.312500,0.136029,0.872242,0.762146,0.710139,0.814153,0.104014,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,37.574937,1.093297,1.132353,0.647361,0.065160,0.845801,29.068884,28.440448,0.827516,17.481913,0.508661,13.290012,0.386692,72.067414,125.443642,132.774076,118.113209,14.660867,0.889580
right,47,370,369,0,-1,0.814029,1112.000000,998.000000,1226.000000,228.000000,0.875667,129.579059,120.989592,138.168526,17.178934,0.813307,1.232119,1.105263,1.358974,0.253711,0.941971,0.831873,0.807016,0.856731,0.049715,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,39.116692,1.174580,1.976744,0.570036,0.196942,0.566559,18.867962,28.940137,0.869002,17.718356,0.532039,1.726595,0.051845,53.346784,120.568018,146.236944,94.899092,51.337852,0.648941
right,48,370,367,0,-1,0.791504,893.960481,789.920963,998.000000,208.079037,0.892073,114.460560,107.931528,120.989592,13.058064,0.987692,1.098461,1.091659,1.105263,0.013604,0.994609,0.854422,0.852112,0.856731,0.004618,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,32.449737,1.087154,1.368190,0.637787,0.178285,0.690676,20.615528,24.253145,0.812546,16.207072,0.542981,3.611278,0.120988,81.409617,138.043076,139.763642,136.322511,3.441131,0.975379
right,49,370,365,0,-1,0.372745,685.000000,372.000000,998.000000,626.000000,0.704717,103.126489,85.263385,120.989592,35.726206,0.904762,1.052632,1.000000,1.105263,0.105263,0.750556,0.749878,0.643025,0.856731,0.213706,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,5.000000,4.000000,6.000000,2.000000,28.984918,1.139379,1.361702,0.531668,0.217518,0.517034,13.152946,23.252226,0.914031,13.572253,0.533517,8.594653,0.337851,55.252703,105.969527,128.927544,83.011510,45.916033,0.643862
