fileName,pairIndex,firstPolygonId,secondPolygonId,is_real_division,divided_how_many_hours_ago,areaRatio,areaMean,areaMin,areaMax,areaDiff,perimeterRatio,perimeterMean,perimeterMin,perimeterMax,perimeterDiff,aspectRatio,aspectMean,aspectMin,aspectMax,aspectDiff,circularityRatio,circularityMean,circularityMin,circularityMax,circularityDiff,solidityRatio,solidityMean,solidityMin,solidityMax,solidityDiff,vertexCountRatio,vertexCountMean,vertexCountMin,vertexCountMax,vertexCountDiff,centroidDistance,centroidDistanceNormalized,unionAspectRatio,unionCircularity,unionConvexDeficiency,normalizedSharedEdgeLength,sharedEdgeLength,sharedEdgeUnsharedVerticesDistance,sharedEdgeUnsharedVerticesDistanceNormalized,centroidSharedEdgeDistance,centroidSharedEdgeDistanceNormalized,sharedEdgeUnionCentroidDistance,sharedEdgeUnionCentroidDistanceNormalized,sharedEdgeUnionAxisAngleDegrees,junctionAngleAverageDegrees,junctionAngleMaxDegrees,junctionAngleMinDegrees,junctionAngleDifferenceDegrees,junctionAngleRatio
left,12,424,416,0,-1,0.700760,1230.500000,1014.000000,1447.000000,433.000000,0.796892,136.966313,121.484567,152.448059,30.963493,0.818182,1.111111,1.000000,1.222222,0.222222,0.906210,0.822899,0.782410,0.863387,0.080977,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,41.240013,1.180262,1.349206,0.479983,0.246851,0.287621,10.049876,33.843896,0.968590,20.638632,0.590664,2.104619,0.060233,60.810521,84.365147,104.724310,64.005984,40.718326,0.611186
left,13,423,421,0,-1,0.425747,739.250000,441.500000,1037.000000,595.500000,0.677471,110.338486,89.123620,131.553352,42.429733,0.733333,1.313131,1.111111,1.515152,0.404040,0.927620,0.725732,0.698482,0.752982,0.054501,1.000000,1.000000,1.000000,1.000000,0.000000,0.571429,5.500000,4.000000,7.000000,3.000000,35.509152,1.334570,1.790698,0.536164,0.135272,0.648797,17.262677,28.195722,1.059703,15.780875,0.593106,11.149139,0.419027,58.401306,143.190188,143.436904,142.943472,0.493432,0.996560
left,14,423,419,0,-1,0.906943,988.750000,940.500000,1037.000000,96.500000,0.914559,125.933313,120.313274,131.553352,11.240078,0.710769,1.296037,1.076923,1.515152,0.438228,0.922238,0.784727,0.752982,0.816473,0.063490,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,26.689715,0.849044,1.087719,0.714633,0.156258,1.040100,32.695565,22.963011,0.730491,12.719742,0.404636,0.441056,0.014031,50.325154,137.514152,164.173846,110.854458,53.319388,0.675226
left,15,423,417,0,-1,0.993771,1040.250000,1037.000000,1043.500000,6.500000,0.981597,130.342883,129.132414,131.553352,2.420938,0.989487,1.523201,1.515152,1.531250,0.016098,0.957531,0.769681,0.752982,0.786379,0.033396,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,34.263708,1.062346,1.047619,0.537792,0.265801,0.623193,20.099751,27.411918,0.849906,15.184619,0.470799,0.902269,0.027975,40.706558,114.572655,142.281669,86.863642,55.418027,0.610505
left,16,422,420,0,-1,0.605584,790.750000,596.500000,985.000000,388.500000,0.812440,109.466555,98.138457,120.794652,22.656195,0.957724,1.056140,1.033333,1.078947,0.045614,0.917469,0.813297,0.778291,0.848302,0.070012,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,24.951522,0.894191,1.536585,0.798672,0.031616,1.096405,30.594117,19.232896,0.689252,12.400165,0.444386,4.513771,0.161761,77.071403,152.536877,156.037511,149.036243,7.001268,0.955131
left,17,422,418,0,-1,0.968148,587.000000,577.500000,596.500000,19.000000,0.934488,101.578429,98.138457,105.018400,6.879943,0.893694,1.094792,1.033333,1.156250,0.122917,0.845452,0.718149,0.658008,0.778291,0.120283,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,30.476605,1.257945,1.100000,0.495056,0.267036,0.630047,15.264338,25.781255,1.064141,14.474467,0.597445,1.690631,0.069782,79.698206,129.733103,141.930133,117.536073,24.394060,0.828126
left,18,422,415,0,-1,0.536904,853.750000,596.500000,1111.000000,514.500000,0.731302,116.167657,98.138457,134.196858,36.058401,0.904167,1.088095,1.033333,1.142857,0.109524,0.996087,0.776768,0.775245,0.778291,0.003045,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,35.452660,1.227691,1.416667,0.500581,0.245681,0.438026,12.649111,28.342141,0.981461,17.702799,0.613031,10.153180,0.351595,85.002556,101.862627,128.088773,75.636480,52.452293,0.590500
left,19,421,417,0,-1,0.423095,742.500000,441.500000,1043.500000,602.000000,0.690172,109.128017,89.123620,129.132414,40.008794,0.725624,1.321181,1.111111,1.531250,0.420139,0.888225,0.742430,0.698482,0.786379,0.087897,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,5.000000,4.000000,6.000000,2.000000,27.850667,1.044756,1.276596,0.525053,0.217845,0.557668,14.866069,25.898956,0.971542,13.920130,0.522183,8.834512,0.331407,81.862407,97.969984,121.658541,74.281427,47.377114,0.610573
left,20,421,416,0,-1,0.435404,727.750000,441.500000,1014.000000,572.500000,0.733621,105.304093,89.123620,121.484567,32.360947,0.900000,1.055556,1.000000,1.111111,0.111111,0.809002,0.780934,0.698482,0.863387,0.164906,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,5.000000,4.000000,6.000000,2.000000,24.921630,0.943014,1.170213,0.734465,0.042254,0.998983,26.400758,20.862425,0.789417,12.447938,0.471020,7.299987,0.276226,86.249147,163.855930,174.400661,153.311200,21.089461,0.879075
left,21,420,416,0,-1,0.971400,999.500000,985.000000,1014.000000,29.000000,0.994321,121.139610,120.794652,121.484567,0.689914,0.926829,1.039474,1.000000,1.078947,0.078947,0.982528,0.855845,0.848302,0.863387,0.015085,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,33.352055,1.054976,1.066667,0.620273,0.178089,0.649024,20.518285,25.944822,0.820674,16.280970,0.514992,2.124453,0.067200,85.666108,108.184107,112.590163,103.778050,8.812112,0.921733
left,22,420,415,0,-1,0.886589,1048.000000,985.000000,1111.000000,126.000000,0.900130,127.495755,120.794652,134.196858,13.402205,0.944079,1.110902,1.078947,1.142857,0.063910,0.913879,0.811774,0.775245,0.848302,0.073057,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,46.918720,1.449980,1.111111,0.470702,0.237118,0.284922,9.219544,34.167883,1.055927,23.438995,0.724361,2.839873,0.087764,83.912786,113.109438,143.343892,82.874984,60.468908,0.578155
left,23,420,413,0,-1,0.722141,1174.500000,985.000000,1364.000000,379.000000,0.847828,131.635079,120.794652,142.475506,21.680853,0.973168,1.093822,1.078947,1.108696,0.029748,0.995390,0.846347,0.844391,0.848302,0.003911,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,38.168298,1.117387,1.568627,0.575379,0.210515,0.538219,18.384776,29.347211,0.859147,17.456516,0.511044,4.985813,0.145961,63.387703,102.650915,108.434949,96.866881,11.568068,0.893318
left,24,419,417,0,-1,0.901294,992.000000,940.500000,1043.500000,103.000000,0.931705,124.722844,120.313274,129.132414,8.819140,0.703297,1.304087,1.076923,1.531250,0.454327,0.963142,0.801426,0.786379,0.816473,0.030094,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,33.817342,1.074064,1.733333,0.681217,0.057964,0.923249,29.068884,28.014900,0.889774,16.755169,0.532157,1.239154,0.039356,76.473918,167.113743,171.945586,162.281900,9.663685,0.943798
left,25,419,411,0,-1,0.815698,1046.750000,940.500000,1153.000000,212.500000,0.909304,126.313460,120.313274,132.313645,12.000371,0.769231,1.238462,1.076923,1.400000,0.323077,0.986533,0.822045,0.816473,0.827618,0.011145,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,32.445814,1.004150,1.387755,0.551284,0.238357,0.528849,17.088007,26.062213,0.806587,15.466112,0.478653,1.030747,0.031900,53.578004,88.359834,92.045408,84.674259,7.371149,0.919918
left,26,418,415,0,-1,0.519802,844.250000,577.500000,1111.000000,533.500000,0.782570,119.607629,105.018400,134.196858,29.178458,0.988417,1.149554,1.142857,1.156250,0.013393,0.848774,0.716627,0.658008,0.775245,0.117238,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,20.036754,0.698596,1.000000,0.874527,0.013029,1.454783,41.725292,16.732059,0.583376,10.018122,0.349289,5.197132,0.181202,3.562929,170.164050,173.500654,166.827447,6.673207,0.961538
left,27,418,410,0,-1,0.655133,729.500000,577.500000,881.500000,304.000000,0.933595,108.753312,105.018400,112.488223,7.469823,0.888240,1.091639,1.027027,1.156250,0.129223,0.751645,0.766716,0.658008,0.875423,0.217415,0.994921,0.997460,0.994921,1.000000,0.005079,0.714286,6.000000,5.000000,7.000000,2.000000,41.162426,1.532444,1.131148,0.428975,0.369088,0.200485,5.385165,29.089950,1.082995,19.165931,0.713532,2.272148,0.084590,53.539889,107.549902,109.371581,105.728222,3.643359,0.966688
left,28,417,416,0,-1,0.971730,1028.750000,1014.000000,1043.500000,29.500000,0.940775,125.308490,121.484567,129.132414,7.647848,0.653061,1.265625,1.000000,1.531250,0.531250,0.910807,0.824883,0.786379,0.863387,0.077008,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,40.215435,1.253860,2.073171,0.521044,0.255164,0.434267,13.928388,31.283775,0.975383,19.720739,0.614865,1.235638,0.038525,79.363751,116.106324,147.182390,85.030259,62.152130,0.577720
left,29,417,411,0,-1,0.905030,1098.250000,1043.500000,1153.000000,109.500000,0.975957,130.723030,129.132414,132.313645,3.181231,0.914286,1.465625,1.400000,1.531250,0.131250,0.950171,0.806998,0.786379,0.827618,0.041239,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,39.961231,1.206211,1.509091,0.493966,0.281812,0.378211,12.529964,31.324648,0.945520,17.821622,0.537937,1.144972,0.034560,55.157797,91.602981,96.009006,87.196955,8.812051,0.908216
left,30,417,409,0,-1,0.550950,1468.750000,1043.500000,1894.000000,850.500000,0.758203,149.723068,129.132414,170.313722,41.181308,0.918750,1.598958,1.531250,1.666667,0.135417,0.958388,0.803451,0.786379,0.820523,0.034144,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,34.894469,0.920415,1.187500,0.747872,0.059404,1.019194,38.639358,25.341492,0.668435,15.745891,0.415331,7.611798,0.200777,46.735028,132.634313,133.417646,131.850980,1.566666,0.988257
left,31,416,413,0,-1,0.743402,1189.000000,1014.000000,1364.000000,350.000000,0.852670,131.980036,121.484567,142.475506,20.990939,0.901961,1.054348,1.000000,1.108696,0.108696,0.977999,0.853889,0.844391,0.863387,0.018996,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,34.375189,0.999631,1.196721,0.750406,0.048991,0.936449,32.202484,27.052348,0.786683,17.176579,0.499495,5.245927,0.152552,86.228961,158.367602,159.355069,157.380135,1.974934,0.987607
left,32,416,409,0,-1,0.535375,1454.000000,1014.000000,1894.000000,880.000000,0.713299,145.899144,121.484567,170.313722,48.829155,0.600000,1.333333,1.000000,1.666667,0.666667,0.950353,0.841955,0.820523,0.863387,0.042865,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,39.222549,1.040890,1.013699,0.561857,0.232462,0.487896,18.384776,32.098329,0.851827,19.461480,0.516470,6.714197,0.178182,76.942700,89.120889,98.841815,79.399964,19.441850,0.803303
left,33,415,413,0,-1,0.814516,1237.500000,1111.000000,1364.000000,253.000000,0.941894,138.336182,134.196858,142.475506,8.278648,0.970109,1.125776,1.108696,1.142857,0.034161,0.918111,0.809818,0.775245,0.844391,0.069146,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,33.916174,0.965392,1.680000,0.652270,0.141616,0.829863,29.154759,25.854672,0.735929,15.884976,0.452151,3.103304,0.088333,53.869187,115.113271,122.005383,108.221160,13.784224,0.887020
left,34,415,410,0,-1,0.793429,996.250000,881.500000,1111.000000,229.500000,0.838233,123.342540,112.488223,134.196858,21.708635,0.898649,1.084942,1.027027,1.142857,0.115830,0.885566,0.825334,0.775245,0.875423,0.100178,0.994921,0.997460,0.994921,1.000000,0.005079,0.857143,6.500000,6.000000,7.000000,1.000000,41.387757,1.313444,1.295082,0.530966,0.204768,0.468563,14.764823,30.593267,0.970880,20.692555,0.656680,6.719488,0.213244,84.627856,103.152363,138.532295,67.772431,70.759863,0.489218
left,35,415,403,0,-1,0.741656,1304.500000,1111.000000,1498.000000,387.000000,0.927153,139.468813,134.196858,144.740768,10.543910,0.994318,1.139610,1.136364,1.142857,0.006494,0.862778,0.836895,0.775245,0.898545,0.123300,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,35.775420,0.993270,1.568627,0.644344,0.151016,0.740837,26.683328,29.386292,0.815882,17.326242,0.481046,4.324291,0.120060,62.465017,110.098905,116.161566,104.036243,12.125323,0.895617
left,36,414,412,0,-1,0.464132,933.750000,592.000000,1275.500000,683.500000,0.735580,121.338543,102.852283,139.824804,36.972521,0.917590,1.457368,1.394737,1.520000,0.125263,0.857792,0.761533,0.703240,0.819826,0.116586,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,28.123455,0.936743,1.395833,0.654041,0.143775,0.886900,26.627054,24.758142,0.824650,13.805065,0.459822,9.457781,0.315022,57.236496,116.884149,120.963757,112.804540,8.159216,0.932548
left,37,414,408,0,-1,0.971070,1294.500000,1275.500000,1313.500000,38.000000,0.982704,141.055321,139.824804,142.285839,2.461035,0.850373,1.290392,1.186047,1.394737,0.208690,0.994477,0.817562,0.815298,0.819826,0.004528,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,32.007066,0.889624,1.216667,0.757638,0.079761,1.040722,37.443290,24.958164,0.693703,15.630694,0.434449,0.710636,0.019752,62.341230,145.018422,154.440035,135.596809,18.843225,0.877990
left,38,413,409,0,-1,0.720169,1629.000000,1364.000000,1894.000000,530.000000,0.836547,156.394614,142.475506,170.313722,27.838216,0.665217,1.387681,1.108696,1.666667,0.557971,0.971733,0.832457,0.820523,0.844391,0.023869,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,50.018987,1.243442,1.827586,0.505803,0.263812,0.351565,14.142136,37.598661,0.934680,22.634415,0.562678,6.014097,0.149507,59.086784,96.719010,103.778050,89.659970,14.118081,0.863959
left,39,413,404,0,-1,0.728739,1179.000000,994.000000,1364.000000,370.000000,0.855587,132.187874,121.900242,142.475506,20.575263,0.975093,1.094888,1.081081,1.108696,0.027615,0.995505,0.842494,0.840596,0.844391,0.003796,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,31.967406,0.933898,1.431373,0.692931,0.140373,0.841142,28.792360,26.227619,0.766216,15.639391,0.456890,3.523758,0.102943,72.857530,117.990325,120.963757,115.016893,5.946863,0.950838
left,40,413,403,0,-1,0.910547,1431.000000,1364.000000,1498.000000,134.000000,0.984350,143.608137,142.475506,144.740768,2.265262,0.975652,1.122530,1.108696,1.136364,0.027668,0.939732,0.871468,0.844391,0.898545,0.054154,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,45.249553,1.196502,1.144737,0.586562,0.204403,0.523531,19.798990,34.275579,0.906325,22.565632,0.596687,0.381472,0.010087,88.922449,129.158877,133.958373,124.359380,9.598993,0.928343
left,41,412,408,0,-1,0.450704,952.750000,592.000000,1313.500000,721.500000,0.722857,122.569061,102.852283,142.285839,39.433556,0.780294,1.353023,1.186047,1.520000,0.333953,0.862556,0.759269,0.703240,0.815298,0.112058,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,43.250220,1.428029,2.023256,0.474078,0.350564,0.336717,10.198039,33.960633,1.121307,21.278112,0.702558,11.009966,0.363525,75.570872,119.775569,127.952489,111.598650,16.353839,0.872188
left,42,412,407,0,-1,0.510565,875.750000,592.000000,1159.500000,567.500000,0.775178,117.767232,102.852283,132.682181,29.829898,0.796399,1.365263,1.210526,1.520000,0.309474,0.849666,0.765453,0.703240,0.827667,0.124426,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,38.413889,1.315939,2.184211,0.501681,0.284042,0.446655,13.038405,30.839082,1.056450,19.202998,0.657834,8.479229,0.290472,86.240676,126.932071,143.259438,110.604704,32.654734,0.772059
left,43,412,402,0,-1,0.477419,916.000000,592.000000,1240.000000,648.000000,0.754228,119.609972,102.852283,136.367661,33.515378,0.906828,1.449189,1.378378,1.520000,0.141622,0.839257,0.770586,0.703240,0.837932,0.134692,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,23.331702,0.783670,1.117647,0.850264,0.040939,1.254060,37.336309,19.109603,0.641858,11.363445,0.381678,7.001771,0.235177,46.357366,154.177017,161.053495,147.300539,13.752956,0.914606
left,44,411,409,0,-1,0.608765,1523.500000,1153.000000,1894.000000,741.000000,0.776882,151.313683,132.313645,170.313722,38.000077,0.840000,1.533333,1.400000,1.666667,0.266667,0.991427,0.824070,0.820523,0.827618,0.007095,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,7.000000,7.000000,7.000000,0.000000,54.603046,1.409548,2.500000,0.534305,0.197079,0.450830,17.464249,39.360806,1.016078,25.662471,0.662463,10.031555,0.258959,69.286688,135.019281,140.952065,129.086496,11.865569,0.915818
left,45,411,407,0,-1,0.994394,1156.250000,1153.000000,1159.500000,6.500000,0.997222,132.497913,132.313645,132.682181,0.368536,0.864662,1.305263,1.210526,1.400000,0.189474,0.999941,0.827642,0.827618,0.827667,0.000049,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,43.366810,1.275358,1.854167,0.545438,0.199351,0.502535,17.088007,34.484263,1.014134,21.461353,0.631149,1.862097,0.054762,85.685869,125.703334,161.120907,90.285762,70.835145,0.560360
left,46,411,405,0,-1,0.537294,886.250000,619.500000,1153.000000,533.500000,0.761094,116.508395,100.703146,132.313645,31.610499,0.760369,1.232258,1.064516,1.400000,0.335484,0.927545,0.797636,0.767653,0.827618,0.059965,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,34.297842,1.165689,1.192982,0.510246,0.347532,0.409261,12.041595,29.319257,0.996481,17.024519,0.578616,6.780041,0.230435,83.662822,105.259655,110.791732,99.727579,11.064153,0.900136
left,47,411,400,0,-1,0.683664,1419.750000,1153.000000,1686.500000,533.500000,0.844304,144.513470,132.313645,156.713295,24.399650,0.844156,1.290909,1.181818,1.400000,0.218182,0.959059,0.845283,0.827618,0.862948,0.035330,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,35.722516,0.952310,1.106061,0.750785,0.074309,0.946660,35.510562,26.611766,0.709431,17.012626,0.453532,5.375258,0.143297,61.881662,141.396453,144.426445,138.366461,6.059984,0.958041
left,48,410,406,0,-1,0.861600,820.500000,759.500000,881.500000,122.000000,0.935077,108.836672,105.185121,112.488223,7.303101,0.995905,1.029139,1.027027,1.031250,0.004223,0.985396,0.869031,0.862639,0.875423,0.012784,0.994921,0.997460,0.994921,1.000000,0.005079,0.857143,6.500000,6.000000,7.000000,1.000000,29.313017,1.024052,1.140000,0.713830,0.088970,0.833331,23.853721,22.854005,0.798406,14.638085,0.511382,2.191909,0.076574,78.046518,144.035006,153.070012,135.000000,18.070012,0.881949
left,49,410,403,0,-1,0.588451,1189.750000,881.500000,1498.000000,616.500000,0.777170,128.614495,112.488223,144.740768,32.252545,0.903784,1.081695,1.027027,1.136364,0.109337,0.974267,0.886984,0.875423,0.898545,0.023122,0.994921,0.997460,0.994921,1.000000,0.005079,1.000000,7.000000,7.000000,7.000000,0.000000,38.686326,1.131277,1.392857,0.602266,0.195629,0.503104,17.204651,29.669465,0.867603,18.951955,0.554199,8.728140,0.255231,85.742138,107.931092,110.556045,105.306139,5.249906,0.952514
