fileName,pairIndex,firstPolygonId,secondPolygonId,observed_division,division_timing,areaRatio,areaMean,areaMin,areaMax,areaDiff,perimeterRatio,perimeterMean,perimeterMin,perimeterMax,perimeterDiff,aspectRatio,aspectMean,aspectMin,aspectMax,aspectDiff,circularityRatio,circularityMean,circularityMin,circularityMax,circularityDiff,solidityRatio,solidityMean,solidityMin,solidityMax,solidityDiff,vertexCountRatio,vertexCountMean,vertexCountMin,vertexCountMax,vertexCountDiff,centroidDistance,centroidDistanceNormalized,unionAspectRatio,unionCircularity,unionConvexDeficiency,normalizedSharedEdgeLength,sharedEdgeLength,sharedEdgeUnsharedVerticesDistance,sharedEdgeUnsharedVerticesDistanceNormalized,centroidSharedEdgeDistance,centroidSharedEdgeDistanceNormalized,sharedEdgeUnionCentroidDistance,sharedEdgeUnionCentroidDistanceNormalized,sharedEdgeUnionAxisAngleDegrees,junctionAngleAverageDegrees,junctionAngleMaxDegrees,junctionAngleMinDegrees,junctionAngleDifferenceDegrees,junctionAngleRatio
357um_oxalis,394,76,112,0,-1,0.660314,3208.833333,2552.333333,3865.333333,1313.000000,0.840146,219.726379,200.638740,238.814019,38.175279,0.987702,1.019466,1.013158,1.025773,0.012615,0.935493,0.824212,0.796742,0.851681,0.054940,0.999869,0.999935,0.999869,1.000000,0.000131,1.000000,6.000000,6.000000,6.000000,0.000000,62.608910,1.111147,1.689076,0.574311,0.194359,0.574321,32.360813,50.049665,0.888252,31.246090,0.554538,7.250525,0.128678,87.824437,115.714261,143.988402,87.440120,56.548281,0.607272
357um_oxalis,395,1060,1067,0,-1,0.894215,4175.322467,3942.144933,4408.500000,466.355067,0.927468,255.870357,246.241817,265.498896,19.257079,0.882379,1.079005,1.011583,1.146427,0.134844,0.961959,0.801454,0.785914,0.816994,0.031080,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,57.168683,0.885080,1.438445,0.778507,0.037854,1.119335,72.299531,50.165749,0.776662,28.548707,0.441988,1.760755,0.027260,76.057208,165.691957,171.879917,159.503996,12.375921,0.927997
357um_oxalis,396,1060,1094,0,-1,0.431178,6542.433578,3942.144933,9142.722222,5200.577289,0.665626,308.091115,246.241817,369.940413,123.698596,0.902811,1.208134,1.146427,1.269841,0.123414,0.973189,0.828248,0.816994,0.839502,0.022508,0.981271,0.990636,0.981271,1.000000,0.018729,0.500000,7.500000,5.000000,10.000000,5.000000,84.077701,1.061560,1.320169,0.562877,0.236227,0.477881,37.849116,66.813854,0.843588,41.903095,0.529066,21.745000,0.274551,89.208522,96.393118,102.162107,90.624130,11.537978,0.887062
357um_oxalis,397,74,103,0,-1,0.811167,3900.500000,3493.833333,4307.166667,813.333333,0.896166,245.240568,231.811186,258.669950,26.858764,0.840290,1.112414,1.015873,1.208955,0.193082,0.990071,0.812984,0.808927,0.817040,0.008112,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,49.379560,0.791735,1.220339,0.816715,0.060064,1.154645,72.013888,38.989427,0.625143,24.582783,0.394152,3.694395,0.059235,15.628544,145.020323,145.918989,144.121657,1.797333,0.987683
357um_oxalis,398,74,108,0,-1,0.566536,3373.666667,2440.166667,4307.166667,1867.000000,0.750225,226.365282,194.060615,258.669950,64.609335,0.982747,1.024790,1.015873,1.033708,0.017835,0.993471,0.811586,0.808927,0.814244,0.005316,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,76.998523,1.338790,1.048780,0.516681,0.175699,0.414101,23.816428,58.185096,1.011677,38.498777,0.669386,19.672763,0.342055,86.796532,110.301126,115.927712,104.674540,11.253172,0.902929
357um_oxalis,399,68,97,0,-1,0.674687,4361.861111,3514.555556,5209.166667,1694.611111,0.850770,250.132336,229.963893,270.300779,40.336886,0.914364,1.104076,1.054688,1.153465,0.098778,0.932132,0.865546,0.835143,0.895949,0.060806,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,80.473488,1.224320,1.112272,0.531063,0.305635,0.349333,22.961320,62.237167,0.946874,40.216267,0.611849,9.538874,0.145124,85.468668,107.791805,114.087658,101.495952,12.591706,0.889631
357um_oxalis,400,68,106,0,-1,0.842575,4799.138889,4389.111111,5209.166667,820.055556,0.954423,264.140999,257.981219,270.300779,12.319560,0.839770,1.155306,1.054688,1.255924,0.201237,0.924968,0.862337,0.828725,0.895949,0.067225,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,68.856915,0.994863,1.289634,0.703057,0.110795,0.824170,57.042869,55.395102,0.800363,34.401617,0.497044,4.152623,0.059998,86.363504,131.758031,142.504553,121.011510,21.493043,0.849176
357um_oxalis,401,68,102,0,-1,0.624369,4230.805556,3252.444444,5209.166667,1956.722222,0.867983,252.458634,234.616490,270.300779,35.684288,0.795011,1.190660,1.054688,1.326633,0.271946,0.828742,0.819230,0.742511,0.895949,0.153439,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,68.431913,1.059278,1.102828,0.554074,0.226986,0.517342,33.421550,58.353662,0.903274,33.887874,0.524561,17.571734,0.271998,77.804252,97.420794,108.379381,86.462207,21.917174,0.797774
357um_oxalis,402,1076,1055,0,-1,0.490300,3313.636042,2180.333333,4446.938750,2266.605417,0.737734,224.124734,190.298830,257.950638,67.651808,0.827804,1.108238,1.003831,1.212644,0.208812,0.900871,0.798216,0.756590,0.839842,0.083253,0.995857,0.997929,0.995857,1.000000,0.004143,0.857143,6.500000,6.000000,7.000000,1.000000,75.885418,1.338610,1.344720,0.472983,0.394557,0.252565,14.317821,58.993651,1.040641,33.703601,0.594528,17.280782,0.304831,53.607169,100.069416,101.740720,98.398112,3.342608,0.967146
357um_oxalis,403,1076,1085,0,-1,0.686719,2677.666667,2180.333333,3175.000000,994.666667,0.889955,202.064274,190.298830,213.829719,23.530888,0.867033,1.132023,1.051402,1.212644,0.161242,0.867048,0.814597,0.756590,0.872605,0.116015,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,52.508628,1.019178,1.243542,0.738108,0.018113,0.991607,51.088159,42.969833,0.834032,26.195350,0.508444,6.280123,0.121895,86.520385,174.155757,176.279502,172.032011,4.247491,0.975905
