file_name,first_cell_id,second_cell_id,divided
sample2_12h,29,27,1
sample2_12h,25,19,1
sample2_12h,22,18,1
sample2_12h,17,11,1
sample2_12h,16,14,1
sample2_12h,12,8,1
sample2_12h,7,5,1
sample2_12h,6,2,1
sample2_12h,4,3,1
sample2_12h,1,0,1
