fileName,pairIndex,firstPolygonId,secondPolygonId,is_real_division,divided_how_many_hours_ago,areaRatio,areaMean,areaMin,areaMax,areaDiff,perimeterRatio,perimeterMean,perimeterMin,perimeterMax,perimeterDiff,aspectRatio,aspectMean,aspectMin,aspectMax,aspectDiff,circularityRatio,circularityMean,circularityMin,circularityMax,circularityDiff,solidityRatio,solidityMean,solidityMin,solidityMax,solidityDiff,vertexCountRatio,vertexCountMean,vertexCountMin,vertexCountMax,vertexCountDiff,centroidDistance,centroidDistanceNormalized,unionAspectRatio,unionCircularity,unionConvexDeficiency,normalizedSharedEdgeLength,sharedEdgeLength,sharedEdgeUnsharedVerticesDistance,sharedEdgeUnsharedVerticesDistanceNormalized,centroidSharedEdgeDistance,centroidSharedEdgeDistanceNormalized,sharedEdgeUnionCentroidDistance,sharedEdgeUnionCentroidDistanceNormalized,sharedEdgeUnionAxisAngleDegrees,junctionAngleAverageDegrees,junctionAngleMaxDegrees,junctionAngleMinDegrees,junctionAngleDifferenceDegrees,junctionAngleRatio
IC_small_3_278um_cells,800,54,38,0,-1,0.805785,983.250000,877.500000,1089.000000,211.500000,0.899066,125.304336,118.644480,131.964193,13.319714,0.945990,1.345023,1.307692,1.382353,0.074661,0.996865,0.784593,0.783361,0.785824,0.002463,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,45.929823,1.466876,1.807692,0.449445,0.284007,0.257487,8.062258,33.188072,1.059939,22.570623,0.720846,4.698908,0.150071,77.853152,111.083264,124.317205,97.849324,26.467881,0.787094
IC_small_3_278um_cells,801,53,52,0,-1,0.892031,368.000000,347.000000,389.000000,42.000000,0.948871,80.890417,78.768223,83.012610,4.244387,0.892241,1.192935,1.125000,1.260870,0.135870,0.990754,0.706088,0.702809,0.709368,0.006559,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,5.000000,4.000000,6.000000,2.000000,21.457581,1.119010,1.566667,0.551760,0.201087,0.842507,16.155494,17.276906,0.900988,8.936475,0.466036,1.729708,0.090204,41.076507,146.734831,172.568592,120.901070,51.667522,0.700597
IC_small_3_278um_cells,802,53,46,0,-1,0.598792,463.250000,347.000000,579.500000,232.500000,0.808642,88.088153,78.768223,97.408082,18.639859,0.773438,1.289773,1.125000,1.454545,0.329545,0.915723,0.735150,0.702809,0.767491,0.064682,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,29.686638,1.390451,1.042553,0.465342,0.354560,0.421538,9.000000,21.752429,1.018831,12.449309,0.583096,1.792768,0.083969,44.711510,123.695022,128.157227,119.232817,8.924409,0.930364
IC_small_3_278um_cells,803,52,51,0,-1,0.362029,731.750000,389.000000,1074.500000,685.500000,0.641419,106.216467,83.012610,129.420323,46.407713,0.811548,1.142063,1.023256,1.260870,0.237614,0.879954,0.757755,0.709368,0.806142,0.096774,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,5.000000,4.000000,6.000000,2.000000,23.094391,0.879742,1.340909,0.713494,0.061496,0.988226,25.942244,19.438705,0.740485,11.496278,0.437931,8.423704,0.320887,46.948916,133.506978,168.754517,98.259438,70.495079,0.582263
IC_small_3_278um_cells,804,52,46,0,-1,0.671268,484.250000,389.000000,579.500000,190.500000,0.852215,90.210346,83.012610,97.408082,14.395472,0.866848,1.357708,1.260870,1.454545,0.193676,0.924268,0.738429,0.709368,0.767491,0.058123,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,5.000000,4.000000,6.000000,2.000000,18.137547,0.828276,1.312500,0.677484,0.069695,1.059224,23.194827,16.328544,0.745666,9.060750,0.413772,2.036575,0.093003,87.853902,110.322889,152.447188,68.198591,84.248598,0.447359
IC_small_3_278um_cells,805,51,45,0,-1,0.949205,1103.250000,1074.500000,1132.000000,57.500000,0.973217,131.201179,129.420323,132.982036,3.561713,0.955039,1.047342,1.023256,1.071429,0.048173,0.997836,0.805269,0.804397,0.806142,0.001745,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,40.192308,1.210160,1.106061,0.559062,0.247451,0.597652,19.849433,32.561728,0.980409,19.063720,0.573994,0.256855,0.007734,79.471321,126.663123,134.552386,118.773859,15.778526,0.882733
IC_small_3_278um_cells,806,51,40,0,-1,0.790135,961.750000,849.000000,1074.500000,225.500000,0.902757,123.127708,116.835094,129.420323,12.585229,0.803987,1.147992,1.023256,1.272727,0.249471,0.969526,0.793859,0.781575,0.806142,0.024566,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,37.350742,1.206474,1.847826,0.517173,0.184819,0.485594,15.033296,28.906151,0.933704,18.517347,0.598133,2.778617,0.089753,79.747881,117.497555,152.447188,82.547923,69.899266,0.541485
IC_small_3_278um_cells,807,50,49,0,-1,0.462771,707.250000,447.500000,967.000000,519.500000,0.726269,107.084709,90.104485,124.064933,33.960448,0.888992,1.431978,1.347826,1.516129,0.168303,0.877348,0.741059,0.692644,0.789475,0.096831,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,24.730189,0.946595,1.042553,0.544715,0.270060,0.641638,16.763055,23.151688,0.886175,12.021383,0.460141,7.138110,0.273225,77.496249,98.043448,111.954402,84.132494,27.821908,0.751489
IC_small_3_278um_cells,808,50,44,0,-1,0.417834,759.250000,447.500000,1071.000000,623.500000,0.730186,106.751949,90.104485,123.399413,33.294927,0.822145,1.227967,1.108108,1.347826,0.239718,0.783677,0.788241,0.692644,0.883839,0.191195,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,29.517600,1.095673,1.176471,0.520319,0.311162,0.408312,11.000000,24.949012,0.926090,13.660242,0.507059,9.333333,0.346447,54.718757,94.385471,103.109208,85.661733,17.447475,0.830786
IC_small_3_278um_cells,809,50,43,0,-1,0.895896,473.500000,447.500000,499.500000,52.000000,0.966595,88.599504,87.094523,90.104485,3.009962,0.956522,1.378458,1.347826,1.409091,0.061265,0.837040,0.760068,0.692644,0.827492,0.134848,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,5.000000,5.000000,0.000000,20.824231,0.957355,1.677419,0.691809,0.030623,1.058380,23.021729,17.982571,0.826715,10.398455,0.478049,0.273589,0.012578,83.848937,171.145207,172.910070,169.380345,3.529725,0.979586
IC_small_3_278um_cells,810,49,45,0,-1,0.854240,1049.500000,967.000000,1132.000000,165.000000,0.932945,128.523484,124.064933,132.982036,8.917103,0.706687,1.293779,1.071429,1.516129,0.444700,0.981449,0.796936,0.789475,0.804397,0.014922,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,27.611887,0.852984,1.236364,0.737356,0.079323,1.048962,33.955854,21.248623,0.656411,13.667272,0.422208,3.255734,0.100576,62.007493,121.899943,127.234834,116.565051,10.669783,0.916141
IC_small_3_278um_cells,811,49,43,0,-1,0.516546,733.250000,499.500000,967.000000,467.500000,0.702008,105.579728,87.094523,124.064933,36.970410,0.929400,1.462610,1.409091,1.516129,0.107038,0.954058,0.808483,0.789475,0.827492,0.038017,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,31.878876,1.192935,1.115385,0.527035,0.184112,0.452158,12.083046,26.837586,1.004286,15.599048,0.583730,5.462810,0.204423,59.876782,109.648938,144.162347,75.135528,69.026819,0.521187
IC_small_3_278um_cells,812,49,39,0,-1,0.894002,915.750000,864.500000,967.000000,102.500000,0.921320,119.184241,114.303550,124.064933,9.761383,0.791489,1.358065,1.200000,1.516129,0.316129,0.949473,0.810481,0.789475,0.831487,0.042012,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,38.611931,1.276448,2.111111,0.510682,0.216762,0.431029,13.038405,28.333502,0.936660,19.094530,0.631235,4.729136,0.156338,75.655807,115.265935,124.739466,105.792404,18.947062,0.848107
IC_small_3_278um_cells,813,48,47,0,-1,0.571133,759.250000,552.000000,966.500000,414.500000,0.804705,111.223242,99.187308,123.259176,24.071868,0.908832,1.184792,1.128205,1.241379,0.113174,0.881990,0.752247,0.705077,0.799417,0.094339,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,5.000000,5.000000,0.000000,24.417861,0.894701,1.431818,0.620446,0.119526,0.862433,23.537205,19.907657,0.729442,12.081840,0.442694,5.686292,0.208353,51.649429,94.551901,118.237446,70.866357,47.371089,0.599356
IC_small_3_278um_cells,814,48,38,0,-1,0.506887,820.500000,552.000000,1089.000000,537.000000,0.751623,115.575751,99.187308,131.964193,32.776885,0.949290,1.274536,1.241379,1.307692,0.066313,0.897245,0.745451,0.705077,0.785824,0.080747,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,22.880518,0.810006,1.476190,0.815557,0.017367,1.276912,36.069378,17.195982,0.608765,10.895365,0.385713,6.092878,0.215697,40.621853,165.165961,174.559668,155.772255,18.787413,0.892373
IC_small_3_278um_cells,815,48,37,0,-1,0.901961,582.000000,552.000000,612.000000,60.000000,0.969345,100.755680,99.187308,102.324051,3.136743,0.954907,1.270690,1.241379,1.300000,0.058621,0.959911,0.719801,0.705077,0.734524,0.029446,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,37.943504,1.573332,1.245283,0.438993,0.339777,0.393373,9.486833,26.595658,1.102792,16.475404,0.683155,0.175637,0.007283,50.706002,130.357723,139.833366,120.882080,18.951285,0.864472
IC_small_3_278um_cells,816,47,42,0,-1,0.971029,952.500000,938.500000,966.500000,28.000000,0.917673,128.788121,123.259176,134.317066,11.057890,0.808902,1.261471,1.128205,1.394737,0.266532,0.817727,0.726561,0.653705,0.799417,0.145712,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,24.463282,0.792673,1.017857,0.692208,0.142520,1.160174,35.805028,21.553830,0.698399,12.047022,0.390354,2.756415,0.089315,54.665698,137.727537,167.804950,107.650124,60.154826,0.641519
IC_small_3_278um_cells,817,47,37,0,-1,0.633213,789.250000,612.000000,966.500000,354.500000,0.830154,112.791614,102.324051,123.259176,20.935124,0.867850,1.214103,1.128205,1.300000,0.171795,0.918825,0.766970,0.734524,0.799417,0.064893,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,33.518283,1.200786,1.825000,0.533737,0.262274,0.587571,16.401219,24.293657,0.870316,14.398599,0.515827,6.824512,0.244487,47.508609,126.577098,149.300277,103.853919,45.446359,0.695604
IC_small_3_278um_cells,818,46,41,0,-1,0.619500,469.250000,359.000000,579.500000,220.500000,0.828136,89.037628,80.667174,97.408082,16.740908,0.844575,1.588384,1.454545,1.722222,0.267677,0.903311,0.730387,0.693283,0.767491,0.074208,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,5.000000,4.000000,6.000000,2.000000,17.058120,0.793030,1.000000,0.802999,0.022376,1.322309,28.442925,16.352261,0.760215,8.349867,0.388184,3.255196,0.151334,49.821557,163.891044,168.690068,159.092020,9.598048,0.943102
IC_small_3_278um_cells,819,46,40,0,-1,0.682568,714.250000,579.500000,849.000000,269.500000,0.833723,107.121588,97.408082,116.835094,19.427012,0.875000,1.363636,1.272727,1.454545,0.181818,0.981979,0.774533,0.767491,0.781575,0.014084,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,31.836977,1.196645,1.477273,0.517523,0.274764,0.526213,14.000000,26.083768,0.980401,15.308331,0.575389,1.198577,0.045050,68.752920,129.969889,168.754517,91.185261,77.569256,0.540343
IC_small_3_278um_cells,820,45,40,0,-1,0.750000,990.500000,849.000000,1132.000000,283.000000,0.878578,124.908565,116.835094,132.982036,16.146942,0.841837,1.172078,1.071429,1.272727,0.201299,0.971629,0.792986,0.781575,0.804397,0.022821,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,31.699728,1.009822,1.016667,0.612202,0.207219,0.767191,24.083189,25.731143,0.819687,15.095705,0.480887,2.751554,0.087653,75.844477,125.801188,142.899692,108.702684,34.197007,0.760692
IC_small_3_278um_cells,821,45,39,0,-1,0.763693,998.250000,864.500000,1132.000000,267.500000,0.859541,123.642793,114.303550,132.982036,18.678486,0.892857,1.135714,1.071429,1.200000,0.128571,0.967420,0.817942,0.804397,0.831487,0.027090,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,40.077681,1.271347,1.158730,0.503595,0.283997,0.381984,12.041595,29.961243,0.950433,20.006681,0.634653,5.089997,0.161465,87.536592,110.631674,113.237647,108.025700,5.211947,0.953973
IC_small_3_278um_cells,822,45,35,0,-1,0.948763,1103.000000,1074.000000,1132.000000,58.000000,0.937639,128.835576,124.689115,132.982036,8.292920,0.981197,1.061355,1.051282,1.071429,0.020147,0.926645,0.836236,0.804397,0.868075,0.063678,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,35.559086,1.070780,1.541667,0.587758,0.218722,0.609736,20.248457,28.300192,0.852195,17.437684,0.525096,1.069932,0.032219,78.226101,114.029834,135.353673,92.705996,42.647677,0.684917
IC_small_3_278um_cells,823,44,43,0,-1,0.466387,785.250000,499.500000,1071.000000,571.500000,0.705794,105.246968,87.094523,123.399413,36.304889,0.786399,1.258600,1.108108,1.409091,0.300983,0.936247,0.855665,0.827492,0.883839,0.056347,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,30.768390,1.117314,1.547619,0.623331,0.114613,0.591144,16.278821,23.686375,0.860140,15.257384,0.554052,7.458141,0.270833,76.689370,111.120727,134.731008,87.510447,47.220561,0.649520
IC_small_3_278um_cells,824,44,38,0,-1,0.983471,1080.000000,1071.000000,1089.000000,18.000000,0.935098,127.681803,123.399413,131.964193,8.564781,0.847377,1.207900,1.108108,1.307692,0.199584,0.889104,0.834832,0.785824,0.883839,0.098015,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,36.035472,1.096534,1.147541,0.584404,0.215278,0.606299,19.924859,28.957065,0.881143,17.924545,0.545431,1.334110,0.040596,79.000852,104.659093,110.905842,98.412345,12.493496,0.887350
