fileName,pairIndex,firstPolygonId,secondPolygonId,observed_division,division_timing,areaRatio,areaMean,areaMin,areaMax,areaDiff,perimeterRatio,perimeterMean,perimeterMin,perimeterMax,perimeterDiff,aspectRatio,aspectMean,aspectMin,aspectMax,aspectDiff,circularityRatio,circularityMean,circularityMin,circularityMax,circularityDiff,solidityRatio,solidityMean,solidityMin,solidityMax,solidityDiff,vertexCountRatio,vertexCountMean,vertexCountMin,vertexCountMax,vertexCountDiff,centroidDistance,centroidDistanceNormalized,unionAspectRatio,unionCircularity,unionConvexDeficiency,normalizedSharedEdgeLength,sharedEdgeLength,sharedEdgeUnsharedVerticesDistance,sharedEdgeUnsharedVerticesDistanceNormalized,centroidSharedEdgeDistance,centroidSharedEdgeDistanceNormalized,sharedEdgeUnionCentroidDistance,sharedEdgeUnionCentroidDistanceNormalized,sharedEdgeUnionAxisAngleDegrees,junctionAngleAverageDegrees,junctionAngleMaxDegrees,junctionAngleMinDegrees,junctionAngleDifferenceDegrees,junctionAngleRatio
left,1565,160,145,0,-1,0.580749,1108.500000,814.500000,1402.500000,588.000000,0.778735,125.358920,109.764943,140.952896,31.187953,0.888000,1.123810,1.057143,1.190476,0.133333,0.957655,0.868302,0.849520,0.887084,0.037564,1.000000,1.000000,1.000000,1.000000,0.000000,0.625000,6.500000,5.000000,8.000000,3.000000,34.711155,1.052022,1.096774,0.644466,0.172982,0.648617,21.400935,27.929986,0.846499,16.963072,0.514115,5.748888,0.174237,64.837303,124.763860,144.272602,105.255119,39.017483,0.729557
left,1566,160,134,0,-1,0.904100,1335.250000,1268.000000,1402.500000,134.500000,0.979386,139.500072,138.047247,140.952896,2.905649,0.957209,1.165006,1.139535,1.190476,0.050941,0.942560,0.861607,0.836130,0.887084,0.050954,1.000000,1.000000,1.000000,1.000000,0.000000,0.750000,7.000000,6.000000,8.000000,2.000000,44.661161,1.222606,1.231884,0.581802,0.149036,0.531529,19.416488,33.358781,0.913202,22.325065,0.611152,0.602892,0.016504,86.217285,114.604847,138.758556,90.451139,48.307417,0.651860
left,1567,160,127,0,-1,0.726203,1210.500000,1018.500000,1402.500000,384.000000,0.887543,133.027315,125.101735,140.952896,15.851161,0.905797,1.252381,1.190476,1.314286,0.123810,0.921891,0.852439,0.817795,0.887084,0.069289,1.000000,1.000000,1.000000,1.000000,0.000000,0.750000,7.000000,6.000000,8.000000,2.000000,47.564120,1.371437,2.214286,0.498340,0.277984,0.273538,9.486833,35.597423,1.026396,22.793363,0.657211,4.162686,0.120025,74.568265,106.189713,106.756990,105.622436,1.134555,0.989373
left,1568,159,137,0,-1,0.701115,1144.000000,943.000000,1345.000000,402.000000,0.818142,132.988475,119.686393,146.290557,26.604165,0.991667,1.171569,1.166667,1.176471,0.009804,0.954701,0.808504,0.789768,0.827241,0.037473,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,45.549879,1.351979,1.205882,0.469227,0.402972,0.273648,9.219544,33.979362,1.008551,22.042969,0.654263,8.827559,0.262013,78.591632,107.092179,118.175352,96.009006,22.166346,0.812428
left,1569,159,136,0,-1,0.808922,1216.500000,1088.000000,1345.000000,257.000000,0.902635,139.168783,132.047008,146.290557,14.243549,0.843972,1.274510,1.166667,1.382353,0.215686,0.992846,0.786943,0.784118,0.789768,0.005650,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,29.702831,0.852806,1.333333,0.749900,0.083436,1.097056,38.209946,23.488873,0.674395,14.824313,0.425625,3.040326,0.087292,74.579081,134.867983,139.134671,130.601295,8.533377,0.938668
left,1570,158,142,0,-1,0.707379,838.750000,695.000000,982.500000,287.500000,0.862517,110.963324,102.772514,119.154133,16.381619,0.903874,1.115126,1.058824,1.171429,0.112605,0.950860,0.848243,0.826877,0.869609,0.042733,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,27.482430,0.952470,1.140000,0.758087,0.092996,0.956067,27.586228,23.473519,0.813531,13.552065,0.469680,3.063924,0.106188,70.274517,153.759062,154.470302,153.047821,1.422481,0.990791
left,1571,158,139,0,-1,0.658144,875.500000,695.000000,1056.000000,361.000000,0.818943,114.133313,102.772514,125.494113,22.721599,0.847059,1.154412,1.058824,1.250000,0.191176,0.981327,0.834744,0.826877,0.842611,0.015734,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,28.386377,0.964555,1.153846,0.705108,0.150485,0.876908,25.806976,23.286938,0.791279,13.491231,0.458425,3.449432,0.117210,56.155830,132.929763,139.398705,126.460821,12.937884,0.907188
left,1572,157,152,0,-1,0.464226,880.000000,558.000000,1202.000000,644.000000,0.735919,114.716580,97.265002,132.168158,34.903156,0.839024,1.149390,1.048780,1.250000,0.201220,0.857176,0.802941,0.741192,0.864690,0.123498,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,25.241466,0.866037,1.083333,0.845267,0.016193,1.160980,33.837849,21.245913,0.728949,12.578374,0.431565,7.785705,0.267128,80.984529,169.629156,176.474385,162.783926,13.690458,0.922422
left,1573,157,140,0,-1,0.762448,1389.250000,1202.000000,1576.500000,374.500000,0.844928,144.296780,132.168158,156.425401,24.257242,0.657710,1.321688,1.048780,1.594595,0.545814,0.936329,0.837163,0.809635,0.864690,0.055055,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,46.634834,1.254045,1.467742,0.521057,0.219003,0.399760,14.866069,36.072034,0.970004,22.514937,0.605443,6.348989,0.170729,71.620320,97.538666,100.797869,94.279464,6.518405,0.935332
left,1574,157,130,0,-1,0.904742,1144.750000,1087.500000,1202.000000,114.500000,0.961157,129.601284,127.034409,132.168158,5.133750,0.976744,1.036585,1.024390,1.048780,0.024390,0.979345,0.855760,0.846830,0.864690,0.017860,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,7.000000,7.000000,7.000000,0.000000,39.006819,1.153244,1.638298,0.541198,0.222538,0.423309,14.317821,29.923966,0.884708,18.205068,0.538236,2.325701,0.068760,69.985000,93.680073,103.219085,84.141061,19.078024,0.815170
