fileName,pairIndex,firstPolygonId,secondPolygonId,observed_division,division_timing,areaRatio,areaMean,areaMin,areaMax,areaDiff,perimeterRatio,perimeterMean,perimeterMin,perimeterMax,perimeterDiff,aspectRatio,aspectMean,aspectMin,aspectMax,aspectDiff,circularityRatio,circularityMean,circularityMin,circularityMax,circularityDiff,solidityRatio,solidityMean,solidityMin,solidityMax,solidityDiff,vertexCountRatio,vertexCountMean,vertexCountMin,vertexCountMax,vertexCountDiff,centroidDistance,centroidDistanceNormalized,unionAspectRatio,unionCircularity,unionConvexDeficiency,normalizedSharedEdgeLength,sharedEdgeLength,sharedEdgeUnsharedVerticesDistance,sharedEdgeUnsharedVerticesDistanceNormalized,centroidSharedEdgeDistance,centroidSharedEdgeDistanceNormalized,sharedEdgeUnionCentroidDistance,sharedEdgeUnionCentroidDistanceNormalized,sharedEdgeUnionAxisAngleDegrees,junctionAngleAverageDegrees,junctionAngleMaxDegrees,junctionAngleMinDegrees,junctionAngleDifferenceDegrees,junctionAngleRatio
right,420,1330,1325,0,-1,0.612200,1275.250000,968.500000,1582.000000,613.500000,0.801441,140.185454,124.733885,155.637022,30.903137,0.983626,1.539020,1.526316,1.551724,0.025408,0.953125,0.801476,0.782241,0.820711,0.038470,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,49.577489,1.398615,1.714286,0.483118,0.180161,0.321651,11.401754,36.751645,1.036789,24.094486,0.679722,9.125295,0.257431,70.259899,103.176463,103.662639,102.690287,0.972352,0.990620
right,421,1330,1321,0,-1,0.632427,1291.250000,1000.500000,1582.000000,581.500000,0.783913,138.821436,122.005850,155.637022,33.631172,0.726002,1.317212,1.108108,1.526316,0.418208,0.971684,0.832670,0.820711,0.844628,0.023917,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,38.871739,1.088767,1.179104,0.589843,0.178703,0.603337,21.540659,30.409526,0.851747,17.992395,0.503953,4.442499,0.124431,46.319880,117.504313,135.876908,99.131718,36.745190,0.729570
right,422,1330,1313,0,-1,0.797092,1421.500000,1261.000000,1582.000000,321.000000,0.867137,145.297859,134.958695,155.637022,20.678327,0.724138,1.315789,1.105263,1.526316,0.421053,0.943338,0.845360,0.820711,0.870008,0.049296,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,35.458020,0.941969,1.344828,0.684448,0.104291,0.825250,31.064449,26.548628,0.705284,17.320261,0.460126,0.792067,0.021042,52.847102,115.566035,124.770992,106.361077,18.409914,0.852450
right,423,1329,1327,0,-1,0.671809,1192.000000,958.000000,1426.000000,468.000000,0.806312,132.100869,117.935913,146.265825,28.329912,0.776786,1.225369,1.071429,1.379310,0.307882,0.967744,0.851573,0.837613,0.865532,0.027919,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,33.678698,0.980257,1.720930,0.747447,0.063339,0.931397,32.000000,26.961435,0.784744,16.711094,0.486396,6.374021,0.185523,73.123943,148.933502,149.676393,148.190611,1.485782,0.990073
right,424,1329,1317,0,-1,0.600063,1277.250000,958.000000,1596.500000,638.500000,0.781623,134.410894,117.935913,150.885874,32.949961,0.897619,1.308703,1.238095,1.379310,0.141215,0.982204,0.873373,0.865532,0.881214,0.015682,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,39.042866,1.101229,1.029851,0.604699,0.166960,0.541813,19.209373,30.148192,0.850349,19.347082,0.545697,8.864346,0.250025,79.071228,105.876935,107.132996,104.620874,2.512122,0.976551
right,425,1329,1309,0,-1,0.825862,1059.000000,958.000000,1160.000000,202.000000,0.891341,125.124371,117.935913,132.312828,14.376915,0.932143,1.332512,1.285714,1.379310,0.093596,0.962013,0.849092,0.832653,0.865532,0.032879,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,39.708849,1.221616,1.863636,0.571928,0.191926,0.531075,17.262677,31.611482,0.972506,19.731108,0.607014,2.215863,0.068170,89.962161,123.008292,134.215175,111.801409,22.413766,0.833001
right,426,1328,1318,0,-1,0.418305,1514.750000,893.500000,2136.000000,1242.500000,0.648786,146.705028,115.454814,177.955242,62.500428,0.686869,1.265152,1.030303,1.500000,0.469697,0.993781,0.844962,0.842326,0.847597,0.005271,1.000000,1.000000,1.000000,1.000000,0.000000,0.625000,6.500000,5.000000,8.000000,3.000000,37.368608,0.981984,1.190476,0.653236,0.161248,0.683236,26.000000,31.462722,0.826788,17.759277,0.466684,9.594047,0.252116,50.078619,120.142771,148.654786,91.630756,57.024030,0.616400
right,427,1328,1315,0,-1,0.810799,997.750000,893.500000,1102.000000,208.500000,0.862692,124.642815,115.454814,133.830816,18.376002,0.576970,1.408009,1.030303,1.785714,0.755411,0.917907,0.807752,0.773177,0.842326,0.069149,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,32.697520,1.036571,1.148148,0.607841,0.193936,0.731893,23.086793,26.473738,0.839266,15.100802,0.478723,1.045876,0.033156,53.382545,119.312181,123.690068,114.934295,8.755772,0.929212
right,428,1328,1311,0,-1,0.781715,1018.250000,893.500000,1143.000000,249.500000,0.890227,122.573159,115.454814,129.691504,14.236690,0.913223,1.079254,1.030303,1.128205,0.097902,0.986387,0.848139,0.842326,0.853951,0.011625,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,5.000000,5.000000,0.000000,33.348948,1.047067,1.690476,0.699340,0.118586,0.845398,26.925824,29.455203,0.924814,16.563443,0.520047,3.573171,0.112188,78.029514,157.892412,163.300756,152.484069,10.816687,0.933762
right,429,1327,1320,0,-1,0.738079,1239.250000,1052.500000,1426.000000,373.500000,0.882803,137.694835,129.123845,146.265825,17.141981,0.683891,1.319048,1.071429,1.566667,0.495238,0.947055,0.815440,0.793266,0.837613,0.044347,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,43.108104,1.228069,1.174603,0.509197,0.292516,0.399850,14.035669,33.336397,0.949692,20.594640,0.586703,7.721851,0.219981,57.597697,111.597926,115.489201,107.706652,7.782549,0.932612
