file_name,first_cell_id,second_cell_id,divided
sample2_26h,49,48,1
sample2_26h,47,46,1
sample2_26h,45,42,1
sample2_26h,43,41,1
sample2_26h,40,38,1
sample2_26h,39,37,1
sample2_26h,36,34,1
sample2_26h,35,29,1
sample2_26h,31,24,1
sample2_26h,30,26,1
sample2_26h,28,27,1
sample2_26h,25,23,1
sample2_26h,22,21,1
sample2_26h,19,11,1
sample2_26h,18,17,1
sample2_26h,16,15,1
sample2_26h,14,13,1
sample2_26h,12,7,1
sample2_26h,10,8,1
sample2_26h,9,3,1
sample2_26h,6,5,1
sample2_26h,1,0,1
