fileName,pairIndex,firstPolygonId,secondPolygonId,observed_division,division_timing,areaRatio,areaMean,areaMin,areaMax,areaDiff,perimeterRatio,perimeterMean,perimeterMin,perimeterMax,perimeterDiff,aspectRatio,aspectMean,aspectMin,aspectMax,aspectDiff,circularityRatio,circularityMean,circularityMin,circularityMax,circularityDiff,solidityRatio,solidityMean,solidityMin,solidityMax,solidityDiff,vertexCountRatio,vertexCountMean,vertexCountMin,vertexCountMax,vertexCountDiff,centroidDistance,centroidDistanceNormalized,unionAspectRatio,unionCircularity,unionConvexDeficiency,normalizedSharedEdgeLength,sharedEdgeLength,sharedEdgeUnsharedVerticesDistance,sharedEdgeUnsharedVerticesDistanceNormalized,centroidSharedEdgeDistance,centroidSharedEdgeDistanceNormalized,sharedEdgeUnionCentroidDistance,sharedEdgeUnionCentroidDistanceNormalized,sharedEdgeUnionAxisAngleDegrees,junctionAngleAverageDegrees,junctionAngleMaxDegrees,junctionAngleMinDegrees,junctionAngleDifferenceDegrees,junctionAngleRatio
sample2_26h,59,22,23,0,-1,0.901219,3586.333333,3400.000000,3772.666667,372.666667,0.938726,241.447629,233.816597,249.078661,15.262064,0.844633,1.147583,1.050926,1.244240,0.193314,0.977793,0.772839,0.764162,0.781516,0.017355,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,64.856841,1.083371,1.443299,0.523394,0.429269,0.567200,33.955854,54.747423,0.914503,32.318696,0.539853,3.650228,0.060974,80.086172,101.651851,127.620769,75.682932,51.937837,0.593030
sample2_26h,60,22,27,0,-1,0.637010,2782.916667,2165.833333,3400.000000,1234.166667,0.759624,205.714636,177.612676,233.816597,56.203920,0.999119,1.050463,1.050000,1.050926,0.000926,0.905839,0.822135,0.781516,0.862754,0.081238,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,55.456519,1.057846,1.308880,0.517690,0.522713,0.418352,21.931712,46.769044,0.892130,26.221140,0.500174,1.840438,0.035107,58.982259,86.339746,88.686758,83.992735,4.694024,0.947072
sample2_26h,61,22,28,0,-1,0.438015,2444.625000,1489.250000,3400.000000,1910.750000,0.675760,195.910218,158.003839,233.816597,75.812758,0.818368,1.167549,1.050926,1.284173,0.233247,0.959189,0.765569,0.749622,0.781516,0.031895,1.000000,1.000000,1.000000,1.000000,0.000000,0.571429,5.500000,4.000000,7.000000,3.000000,45.300305,0.934988,1.390086,0.596071,0.401550,0.730309,35.383612,38.211551,0.788677,20.526614,0.423665,9.491099,0.195894,26.839885,99.920253,100.311766,99.528739,0.783026,0.992194
sample2_26h,62,22,29,0,-1,0.973306,3446.625000,3400.000000,3493.250000,93.250000,0.995547,233.295960,232.775324,233.816597,1.041272,0.950519,1.078280,1.050926,1.105634,0.054708,0.964656,0.795833,0.781516,0.810150,0.028634,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,7.000000,7.000000,7.000000,0.000000,80.278701,1.367456,1.229651,0.490084,0.535379,0.393257,23.086793,57.491002,0.979293,37.258376,0.634654,0.361096,0.006151,56.574868,118.356486,124.107842,112.605130,11.502712,0.907317
sample2_26h,63,23,25,1,1,0.796790,4253.750000,3772.666667,4734.833333,962.166667,0.910559,261.311678,249.078661,273.544695,24.466034,0.873868,1.165771,1.087302,1.244240,0.156938,0.961009,0.779664,0.764162,0.795166,0.031005,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,50.525092,0.775923,1.075472,0.873734,0.038672,1.327062,86.413091,42.750402,0.656526,25.204856,0.387076,6.018813,0.092432,81.921539,168.710523,176.478526,160.942521,15.536005,0.911967
sample2_26h,64,23,29,0,-1,0.925937,3632.958333,3493.250000,3772.666667,279.416667,0.934545,240.926992,232.775324,249.078661,16.303336,0.888602,1.174937,1.105634,1.244240,0.138606,0.943234,0.787156,0.764162,0.810150,0.045989,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,66.769317,1.107968,1.290530,0.567447,0.452937,0.669747,40.360872,50.622478,0.840028,31.710198,0.526198,10.406699,0.172688,65.525148,116.736501,120.803490,112.669512,8.133978,0.932668
sample2_26h,65,24,27,0,-1,0.803301,2431.000000,2165.833333,2696.166667,530.333333,0.875295,190.265095,177.612676,202.917514,25.304837,0.877612,1.123214,1.050000,1.196429,0.146429,0.953741,0.842799,0.822844,0.862754,0.039910,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,55.054430,1.118275,1.527273,0.594685,0.456465,0.609365,30.000000,44.903571,0.912089,27.240281,0.553309,5.295752,0.107568,87.611279,106.701897,107.608796,105.794998,1.813798,0.983145
sample2_26h,66,24,31,0,-1,0.905401,2568.638889,2441.111111,2696.166667,255.055556,0.958738,207.284123,202.917514,211.650733,8.733219,0.955836,1.170009,1.143590,1.196429,0.052839,0.832224,0.753817,0.684791,0.822844,0.138053,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,62.927429,1.242002,1.611111,0.559762,0.324491,0.739811,37.483330,45.400881,0.896080,30.037102,0.592844,1.960606,0.038697,67.195820,150.626058,162.391204,138.860913,23.530291,0.855101
sample2_26h,67,24,32,0,-1,0.769930,3099.000000,2696.166667,3501.833333,805.666667,0.801497,228.045335,202.917514,253.173156,50.255643,0.797619,1.348214,1.196429,1.500000,0.303571,0.834358,0.754695,0.686547,0.822844,0.136297,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,74.612009,1.343139,2.439394,0.440168,0.500323,0.318990,17.720045,55.118591,0.992226,37.955873,0.683268,11.598126,0.208785,62.873305,110.390237,150.524111,70.256364,80.267747,0.466745
sample2_26h,68,25,26,0,-1,0.990496,4712.333333,4689.833333,4734.833333,45.000000,0.996576,273.076384,272.608073,273.544695,0.936622,0.940786,1.121520,1.087302,1.155738,0.068436,0.997314,0.794098,0.793030,0.795166,0.002136,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,75.576375,1.100954,1.916058,0.579793,0.346750,0.686063,47.095647,64.307887,0.936801,37.565296,0.547230,0.886985,0.012921,73.798594,129.444510,135.000000,123.889020,11.110980,0.917696
sample2_26h,69,25,29,0,-1,0.737777,4114.041667,3493.250000,4734.833333,1241.583333,0.850959,253.160010,232.775324,273.544695,40.769371,0.983419,1.096468,1.087302,1.105634,0.018332,0.981505,0.802658,0.795166,0.810150,0.014984,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,76.837308,1.201392,1.219274,0.489432,0.696760,0.365015,23.345235,58.834924,0.919915,37.009489,0.578663,18.535895,0.289818,64.748334,98.456753,120.214551,76.698956,43.515595,0.638017
sample2_26h,70,25,34,0,-1,0.707396,4042.116667,3349.400000,4734.833333,1385.433333,0.846403,252.536913,231.529131,273.544695,42.015564,0.882785,1.159487,1.087302,1.231672,0.144370,0.987433,0.790170,0.785173,0.795166,0.009993,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,55.345762,0.873760,1.474830,0.727818,0.149550,1.037767,65.734314,40.342521,0.636899,27.540445,0.434789,9.481403,0.149686,55.525177,129.844117,135.000000,124.688234,10.311766,0.923617
sample2_26h,71,26,30,1,1,0.597522,3746.055556,2802.277778,4689.833333,1887.555556,0.852365,252.484793,232.361512,272.608073,40.246560,0.906098,1.215624,1.155738,1.275510,0.119772,0.822437,0.722624,0.652218,0.793030,0.140813,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,42.423269,0.698792,1.117647,0.890418,0.015349,1.480823,89.899944,29.510075,0.486087,21.211633,0.349396,10.371648,0.170841,4.766298,168.185311,180.000000,156.370622,23.629378,0.868726
sample2_26h,72,26,34,0,-1,0.714183,4019.616667,3349.400000,4689.833333,1340.433333,0.849311,252.068602,231.529131,272.608073,41.078942,0.938349,1.193705,1.155738,1.231672,0.075934,0.990092,0.789102,0.785173,0.793030,0.007857,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,89.691261,1.419656,1.187900,0.465359,0.558063,0.302398,19.104973,68.172738,1.079055,44.807144,0.709219,11.664253,0.184625,79.389034,96.077574,102.155148,90.000000,12.155148,0.881013
sample2_26h,73,27,28,1,1,0.687611,1827.541667,1489.250000,2165.833333,676.583333,0.889598,167.808258,158.003839,177.612676,19.608838,0.817647,1.167086,1.050000,1.284173,0.234173,0.868871,0.806188,0.749622,0.862754,0.113132,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,5.000000,4.000000,6.000000,2.000000,40.537705,0.952379,1.100671,0.724647,0.189645,0.985023,41.927186,36.003947,0.845865,20.261042,0.476006,4.955703,0.116428,81.601800,170.247279,180.000000,160.494557,19.505443,0.891636
sample2_26h,74,27,31,0,-1,0.887233,2303.472222,2165.833333,2441.111111,275.277778,0.839178,194.631705,177.612676,211.650733,34.038056,0.918161,1.096795,1.050000,1.143590,0.093590,0.793726,0.773772,0.684791,0.862754,0.177963,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,55.094434,1.148445,1.240143,0.447961,0.656545,0.310273,14.884742,47.768578,0.995738,26.262246,0.547437,2.671774,0.055693,44.422346,74.936220,90.000000,59.872441,30.127559,0.665249
sample2_26h,75,27,33,0,-1,0.965718,2128.708333,2091.583333,2165.833333,74.250000,0.960980,181.218629,177.612676,184.824582,7.211905,0.843223,1.147611,1.050000,1.245223,0.195223,0.891823,0.816089,0.769424,0.862754,0.093330,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,52.540426,1.138812,1.414966,0.565182,0.465345,0.593549,27.384099,42.725085,0.926065,25.588863,0.554638,0.486079,0.010536,72.174833,132.869778,176.437492,89.302064,87.135428,0.506140
sample2_26h,76,28,29,0,-1,0.426322,2491.250000,1489.250000,3493.250000,2004.000000,0.678783,195.389582,158.003839,232.775324,74.771486,0.860970,1.194903,1.105634,1.284173,0.178539,0.925287,0.779886,0.749622,0.810150,0.060529,1.000000,1.000000,1.000000,1.000000,0.000000,0.571429,5.500000,4.000000,7.000000,3.000000,58.129933,1.190035,1.250896,0.620048,0.171668,0.747297,36.503424,53.088626,1.086829,28.030733,0.573844,20.288100,0.415338,71.120851,151.578713,168.157426,135.000000,33.157426,0.802819
sample2_26h,77,28,33,0,-1,0.712020,1790.416667,1489.250000,2091.583333,602.333333,0.854885,171.414210,158.003839,184.824582,26.820743,0.969669,1.264698,1.245223,1.284173,0.038950,0.974264,0.759523,0.749622,0.769424,0.019802,1.000000,1.000000,1.000000,1.000000,0.000000,0.800000,4.500000,4.000000,5.000000,1.000000,37.072402,0.879278,1.208145,0.695011,0.270421,1.048083,44.189617,36.119620,0.856680,18.532026,0.439540,3.295592,0.078164,74.780423,143.199310,176.337580,110.061039,66.276541,0.624150
sample2_26h,78,29,34,0,-1,0.958821,3421.325000,3349.400000,3493.250000,143.850000,0.994646,232.152228,231.529131,232.775324,1.246193,0.897669,1.168653,1.105634,1.231672,0.126038,0.969170,0.797662,0.785173,0.810150,0.024977,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,79.427431,1.357992,1.658004,0.487695,0.667168,0.379621,22.203603,60.431780,1.033219,39.345273,0.672697,2.163049,0.036982,85.048303,122.355279,126.091869,118.618689,7.473180,0.940732
sample2_26h,79,29,35,1,1,0.618025,2826.083333,2158.916667,3493.250000,1334.333333,0.787741,208.071020,183.366716,232.775324,49.408608,0.983663,1.096602,1.087571,1.105634,0.018063,0.995954,0.808511,0.806872,0.810150,0.003278,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,44.359787,0.840403,1.093190,0.764822,0.191195,1.055247,55.700090,40.632620,0.769791,22.176356,0.420135,6.950681,0.131682,80.151022,161.394208,174.920414,147.868001,27.052414,0.845344
sample2_26h,80,29,38,0,-1,0.886806,3295.541667,3097.833333,3493.250000,395.416667,0.940998,225.908248,219.041172,232.775324,13.734153,0.949652,1.134943,1.105634,1.164251,0.058617,0.998503,0.810758,0.810150,0.811365,0.001215,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,63.876117,1.113194,1.307317,0.548294,0.424882,0.550275,31.575307,51.260084,0.893329,31.574548,0.550262,5.402151,0.094145,77.469168,109.936524,122.732278,97.140771,25.591507,0.791485
sample2_26h,81,30,34,0,-1,0.836651,3075.838889,2802.277778,3349.400000,547.122222,0.996418,231.945322,231.529131,232.361512,0.832381,0.965630,1.253591,1.231672,1.275510,0.043839,0.830667,0.718696,0.652218,0.785173,0.132956,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,88.901932,1.604575,1.752504,0.398427,0.532765,0.211256,11.704700,62.522150,1.128451,44.123782,0.796382,3.454723,0.062354,86.798596,108.412030,117.856562,98.967499,18.889062,0.839728
sample2_26h,82,30,36,0,-1,0.610075,3697.805556,2802.277778,4593.333333,1791.055556,0.873816,249.138746,232.361512,265.915979,33.554467,0.910465,1.338227,1.275510,1.400943,0.125433,0.798994,0.734258,0.652218,0.816298,0.164081,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,88.327032,1.463450,1.092910,0.441273,0.740307,0.326035,19.677963,66.417291,1.100438,44.091450,0.730531,11.711006,0.194034,80.798860,90.353606,118.862178,61.845034,57.017144,0.520309
sample2_26h,83,31,32,1,1,0.697095,2971.472222,2441.111111,3501.833333,1060.722222,0.835992,232.411945,211.650733,253.173156,41.522424,0.762393,1.321795,1.143590,1.500000,0.356410,0.997442,0.685669,0.684791,0.686547,0.001756,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,34.904952,0.642912,1.111111,0.800473,0.110514,1.467799,79.689676,30.155011,0.555423,17.451374,0.321436,4.577395,0.084311,1.937816,143.053639,151.107279,135.000000,16.107279,0.893405
sample2_26h,84,31,33,0,-1,0.856816,2266.347222,2091.583333,2441.111111,349.527778,0.873253,198.237657,184.824582,211.650733,26.826151,0.918382,1.194406,1.143590,1.245223,0.101633,0.890005,0.727107,0.684791,0.769424,0.084633,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,42.561672,0.894703,1.486547,0.637695,0.200200,1.025938,48.804599,30.712120,0.645610,19.135682,0.402258,0.096180,0.002022,29.255704,119.787018,121.717474,117.856562,3.860913,0.968280
