filename,cell_1_id,cell_2_id,cell_1_centroid_x,cell_1_centroid_y,cell_2_centroid_x,cell_2_centroid_y,division_timing,observed_division,estimated_division,distance,distance_normalized,area_ratio,area_diff,convex_deficiency,area_min,area_max,area_mean,perimeter_ratio,perimeter_min,perimeter_max,perimeter_mean,perimeter_diff,aspect_ratio,compactness_min,compactness_max,compactness_mean,compactness_diff,elongation_ratio,elongation_min,elongation_max,elongation_mean,elongation_diff,solidity_ratio,solidity_min,solidity_max,solidity_mean,solidity_diff,vertex_count_ratio,vertex_count_min,vertex_count_max,vertex_count_mean,vertex_count_diff,union_aspect_ratio,union_circularity,shared_edge_length,shared_edge_length_normalized,shared_edge_vertex_distance,shared_edge_vertex_distance_normalized,centroid_shared_edge_distance,centroid_shared_edge_distance_normalized,union_centroid_edge_distance,union_centroid_edge_distance_normalized,union_axis_shared_edge_angle,junction_angle_ratio,junction_angle_diff,junction_angle_min,junction_angle_max,junction_angle_mean
4d-WT-9-polygonal-network.json,7,14,597.024609,173.007558,643.673625,223.147253,-1,0,0,68.484449,1.423160,0.773334,594.410942,0.619440,2028.000000,2622.410942,2325.205471,0.899248,184.897365,205.613276,195.255321,20.715911,0.863501,0.745446,0.779486,0.762466,0.034040,0.863501,1.016854,1.177594,1.097224,0.160740,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,5.000000,7.000000,6.000000,2.000000,1.035398,0.404765,5.270463,0.109524,51.261441,1.065252,34.446939,0.715834,2.744812,0.057039,65.595775,0.725396,27.692563,73.152900,100.845463,86.999181
4d-WT-9-polygonal-network.json,7,15,597.024609,173.007558,608.326030,218.564484,-1,0,0,46.937785,1.065724,0.518564,1262.522053,0.261844,1359.888889,2622.410942,1991.149915,0.720589,148.162731,205.613276,176.888003,57.450545,0.883195,0.778458,0.779486,0.778972,0.001028,0.883195,1.177594,1.333333,1.255464,0.155740,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,5.000000,7.000000,6.000000,2.000000,1.449160,0.620151,34.853662,0.791354,36.547101,0.829804,23.411165,0.531552,10.527652,0.239031,78.876617,0.878278,15.989270,115.369298,131.358568,123.363933
4d-WT-9-polygonal-network.json,8,10,459.388626,175.610015,498.748939,190.254827,-1,0,0,41.996486,0.882987,0.578555,1230.222222,0.200453,1688.833333,2919.055556,2303.944444,0.831168,174.032682,209.383368,191.708025,35.350686,0.949445,0.700705,0.836696,0.768701,0.135992,0.949445,1.134969,1.195402,1.165186,0.060433,1.000000,1.000000,1.000000,1.000000,0.000000,0.625000,5.000000,8.000000,6.500000,3.000000,1.350649,0.688239,46.678570,0.981429,35.084714,0.737665,20.933245,0.440127,10.578580,0.222417,71.842603,0.912731,11.306392,118.251215,129.557607,123.904411
4d-WT-9-polygonal-network.json,8,13,459.388626,175.610015,433.648820,222.429614,-1,0,0,53.428573,1.075944,0.498254,1700.666667,0.398578,1688.833333,3389.500000,2539.166667,0.765810,174.032682,227.253191,200.642937,53.220510,0.892934,0.700705,0.824756,0.762730,0.124051,0.892934,1.013453,1.134969,1.074211,0.121516,0.976051,0.976051,1.000000,0.988026,0.023949,0.555556,5.000000,9.000000,7.000000,4.000000,1.347015,0.585024,35.504303,0.714985,42.103886,0.847887,25.636582,0.516269,8.347166,0.168095,75.050683,0.700662,41.698185,97.603039,139.301224,118.452132
4d-WT-9-polygonal-network.json,9,12,387.318938,175.582274,369.546168,199.231302,-1,0,0,29.582898,0.731785,0.988139,19.500000,0.006119,1624.500000,1644.000000,1634.250000,0.958800,164.569933,171.641492,168.105712,7.071559,0.937579,0.692923,0.762800,0.727862,0.069877,0.937579,1.067485,1.138554,1.103019,0.071070,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,5.000000,5.000000,0.000000,1.054795,0.836621,57.319766,1.417905,26.595290,0.657881,14.778359,0.365569,0.867687,0.021464,21.784977,0.939869,10.621103,166.012436,176.633539,171.322988
4d-WT-9-polygonal-network.json,9,13,387.318938,175.582274,433.648820,222.429614,-1,0,0,65.887261,1.334214,0.485027,1745.500000,0.413430,1644.000000,3389.500000,2516.750000,0.724170,164.569933,227.253191,195.911562,62.683259,0.949384,0.762800,0.824756,0.793778,0.061956,0.949384,1.013453,1.067485,1.040469,0.054032,0.976051,0.976051,1.000000,0.988026,0.023949,0.555556,5.000000,9.000000,7.000000,4.000000,1.005917,0.525008,22.360680,0.452803,48.369958,0.979489,31.194737,0.631692,16.396014,0.332018,73.780990,0.849333,18.828201,106.137703,124.965904,115.551803
4d-WT-9-polygonal-network.json,10,11,498.748939,190.254827,560.515102,200.649714,-1,0,0,62.634756,1.198815,0.872485,372.222222,0.408148,2546.833333,2919.055556,2732.944444,0.922259,193.105707,209.383368,201.244538,16.277661,0.909919,0.836696,0.858263,0.847479,0.021566,0.909919,1.087719,1.195402,1.141561,0.107683,1.000000,1.000000,1.000000,1.000000,0.000000,0.750000,6.000000,8.000000,7.000000,2.000000,1.934343,0.552424,24.937700,0.477302,43.591401,0.834330,29.783235,0.570044,4.229771,0.080957,72.818032,0.937475,6.848236,102.679898,109.528134,106.104016
4d-WT-9-polygonal-network.json,10,13,498.748939,190.254827,433.648820,222.429614,-1,0,0,72.617094,1.293872,0.861205,470.444444,0.780844,2919.055556,3389.500000,3154.277778,0.921366,209.383368,227.253191,218.318280,17.869823,0.847792,0.824756,0.836696,0.830726,0.011940,0.847792,1.013453,1.195402,1.104428,0.181949,0.976051,0.976051,1.000000,0.988026,0.023949,0.888889,8.000000,9.000000,8.500000,1.000000,1.371711,0.483867,15.933891,0.283906,53.099533,0.946114,35.760191,0.637166,1.570107,0.027976,83.943451,0.945793,5.553372,96.894189,102.447561,99.670875
4d-WT-9-polygonal-network.json,10,17,498.748939,190.254827,526.100184,228.871209,-1,0,0,47.321407,1.058727,0.428449,1668.388889,0.425448,1250.666667,2919.055556,2084.861111,0.652628,136.649386,209.383368,173.016377,72.733982,0.961285,0.836696,0.841659,0.839178,0.004962,0.961285,1.149123,1.195402,1.172263,0.046279,1.000000,1.000000,1.000000,1.000000,0.000000,0.625000,5.000000,8.000000,6.500000,3.000000,1.089069,0.603689,25.709920,0.575211,40.347337,0.902695,22.157528,0.495733,10.729255,0.240047,75.305905,0.556687,68.904677,86.526483,155.431160,120.978822
4d-WT-9-polygonal-network.json,10,18,498.748939,190.254827,493.042450,230.631085,-1,0,0,40.777521,0.923875,0.401785,1746.222222,0.246124,1172.833333,2919.055556,2045.944444,0.668025,139.873323,209.383368,174.628345,69.510045,0.929487,0.753315,0.836696,0.795005,0.083382,0.929487,1.111111,1.195402,1.153257,0.084291,1.000000,1.000000,1.000000,1.000000,0.000000,0.625000,5.000000,8.000000,6.500000,3.000000,1.312500,0.713991,40.447497,0.916398,35.488777,0.804051,19.541523,0.442742,12.243400,0.277392,64.186082,0.593518,67.417339,98.438485,165.855824,132.147154
