filename,cell_1_id,cell_2_id,cell_1_centroid_x,cell_1_centroid_y,cell_2_centroid_x,cell_2_centroid_y,division_timing,observed_division,estimated_division,distance,distance_normalized,area_ratio,area_diff,convex_deficiency,area_min,area_max,area_mean,perimeter_ratio,perimeter_min,perimeter_max,perimeter_mean,perimeter_diff,aspect_ratio,compactness_min,compactness_max,compactness_mean,compactness_diff,elongation_ratio,elongation_min,elongation_max,elongation_mean,elongation_diff,solidity_ratio,solidity_min,solidity_max,solidity_mean,solidity_diff,vertex_count_ratio,vertex_count_min,vertex_count_max,vertex_count_mean,vertex_count_diff,union_aspect_ratio,union_circularity,shared_edge_length,shared_edge_length_normalized,shared_edge_vertex_distance,shared_edge_vertex_distance_normalized,centroid_shared_edge_distance,centroid_shared_edge_distance_normalized,union_centroid_edge_distance,union_centroid_edge_distance_normalized,union_axis_shared_edge_angle,junction_angle_ratio,junction_angle_diff,junction_angle_min,junction_angle_max,junction_angle_mean
4.5d-rpl4d-3-9-polygonal-network.json,80,95,617.073324,513.832859,617.815348,555.208185,-1,0,1,41.381979,1.130166,0.487713,952.466404,0.103849,906.777778,1859.244182,1383.010980,0.743330,121.755553,163.797373,142.776463,42.041819,0.884816,0.768658,0.870828,0.819743,0.102170,0.884816,1.206522,1.363585,1.285053,0.157063,1.000000,1.000000,1.000000,1.000000,0.000000,0.571429,4.000000,7.000000,5.500000,3.000000,2.159666,0.681459,29.853345,0.815312,33.305830,0.909601,20.599725,0.562590,11.846990,0.323548,86.001634,0.958783,6.837749,159.056893,165.894642,162.475768
4.5d-rpl4d-3-9-polygonal-network.json,81,82,512.160745,500.993765,477.636322,535.318854,-1,0,0,48.684161,1.152304,0.575909,978.777778,0.561984,1329.166667,2307.944444,1818.555556,0.772927,149.307134,193.170999,171.239066,43.863864,0.963624,0.749252,0.777233,0.763243,0.027981,0.963624,1.722222,1.787234,1.754728,0.065012,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,1.028112,0.497873,19.745604,0.467358,39.388799,0.932292,23.879056,0.565193,4.602305,0.108932,59.224224,0.768768,25.173978,83.695021,108.868999,96.282010
4.5d-rpl4d-3-9-polygonal-network.json,81,89,512.160745,500.993765,538.374321,544.796705,-1,0,0,51.047518,1.272139,0.692936,589.000000,0.493465,1329.166667,1918.166667,1623.666667,0.856510,149.307134,174.320302,161.813718,25.013168,0.906970,0.749252,0.793232,0.771242,0.043980,0.906970,1.620968,1.787234,1.704101,0.166266,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,1.229730,0.483079,16.492423,0.411002,44.039635,1.097498,25.884878,0.645069,13.488788,0.336150,72.597989,0.444513,94.182322,75.366865,169.549187,122.458026
4.5d-rpl4d-3-9-polygonal-network.json,81,90,512.160745,500.993765,509.906840,533.914219,-1,0,0,32.997520,0.959666,0.785455,285.166667,0.357750,1044.000000,1329.166667,1186.583333,0.915891,136.749131,149.307134,143.028133,12.558003,0.810739,0.701554,0.749252,0.725403,0.047698,0.810739,1.448980,1.787234,1.618107,0.338254,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,4.000000,6.000000,5.000000,2.000000,1.345238,0.614015,32.836294,0.954978,29.256037,0.850853,16.260794,0.472912,0.511103,0.014864,88.584995,0.662497,57.486875,112.843036,170.329912,141.586474
4.5d-rpl4d-3-9-polygonal-network.json,82,84,477.636322,535.318854,443.758219,537.058037,-1,0,0,33.922716,0.719317,0.927954,166.277778,0.113019,2141.666667,2307.944444,2224.805556,0.964491,186.311686,193.170999,189.741342,6.859313,0.826358,0.775321,0.777233,0.776277,0.001912,0.826358,1.722222,2.084112,1.903167,0.361890,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,1.004444,0.839816,60.725246,1.287654,26.118183,0.553825,16.960898,0.359649,1.437408,0.030480,8.499882,0.905601,13.673872,131.177456,144.851327,138.014392
4.5d-rpl4d-3-9-polygonal-network.json,82,90,477.636322,535.318854,509.906840,533.914219,-1,0,0,32.301073,0.803989,0.452351,1263.944444,0.320709,1044.000000,2307.944444,1675.972222,0.707918,136.749131,193.170999,164.960065,56.421868,0.841343,0.701554,0.777233,0.739394,0.075679,0.841343,1.448980,1.722222,1.585601,0.273243,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,4.000000,6.000000,5.000000,2.000000,1.079602,0.637947,36.481350,0.908038,28.936820,0.720251,15.922529,0.396319,8.823934,0.219632,7.558399,0.987541,1.320346,104.654721,105.975067,105.314894
4.5d-rpl4d-3-9-polygonal-network.json,82,99,477.636322,535.318854,507.085984,579.470411,-1,0,0,53.072050,1.196191,0.717522,651.944444,0.473799,1656.000000,2307.944444,1981.972222,0.801988,154.920807,193.170999,174.045903,38.250191,0.618241,0.777233,0.867063,0.822148,0.089830,0.618241,1.064748,1.722222,1.393485,0.657474,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,1.415525,0.552398,23.900256,0.538688,39.388884,0.887786,25.457907,0.573796,7.289971,0.164309,63.656809,0.876050,15.789341,111.595144,127.384484,119.489814
4.5d-rpl4d-3-9-polygonal-network.json,82,101,477.636322,535.318854,475.190973,593.075602,-1,0,0,57.808491,1.372916,0.566907,999.555556,0.270624,1308.388889,2307.944444,1808.166667,0.806750,155.840710,193.170999,174.505854,37.330289,0.941989,0.676994,0.777233,0.727114,0.100239,0.941989,1.722222,1.828283,1.775253,0.106061,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,2.886364,0.505974,24.659909,0.585658,43.834029,1.041031,28.386539,0.674163,12.293188,0.291956,75.613165,0.933519,8.761036,123.020802,131.781838,127.401320
4.5d-rpl4d-3-9-polygonal-network.json,83,88,660.098059,519.229299,695.365516,538.038598,-1,0,0,39.969779,0.948052,0.897496,192.178478,0.243395,1682.666667,1874.845145,1778.755906,0.923013,160.819107,174.232841,167.525974,13.413733,0.862413,0.776096,0.817585,0.796840,0.041489,0.862413,1.074074,1.245429,1.159752,0.171355,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.000000,6.000000,5.500000,1.000000,1.180995,0.601602,31.226769,0.740675,30.251875,0.717551,19.551136,0.463738,0.697923,0.016554,84.831971,0.984726,1.403779,90.505373,91.909152,91.207263
4.5d-rpl4d-3-9-polygonal-network.json,83,93,660.098059,519.229299,649.806094,558.114150,-1,0,1,40.223826,0.986506,0.976129,40.166667,0.018813,1642.500000,1682.666667,1662.583333,0.996682,160.285458,160.819107,160.552283,0.533650,0.939815,0.803391,0.817585,0.810488,0.014193,0.939815,1.074074,1.142857,1.108466,0.068783,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.000000,6.000000,5.500000,1.000000,1.572289,0.733998,41.253956,1.011770,30.579055,0.749964,20.108068,0.493159,0.347467,0.008522,86.395115,0.920209,14.196695,163.726131,177.922825,170.824478
4.5d-rpl4d-3-9-polygonal-network.json,84,87,443.758219,537.058037,410.579977,531.023434,-1,0,0,33.722577,0.807289,0.648482,752.833333,0.232639,1388.833333,2141.666667,1765.250000,0.794346,147.995869,186.311686,167.153778,38.315817,0.686716,0.775321,0.796821,0.786071,0.021500,0.686716,1.431193,2.084112,1.757652,0.652919,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,1.037209,0.693271,40.668033,0.973558,28.595816,0.684559,16.613295,0.397708,5.035722,0.120551,29.332509,0.812766,23.835903,103.469420,127.305323,115.387371
4.5d-rpl4d-3-9-polygonal-network.json,84,100,443.758219,537.058037,419.273773,598.381989,-1,0,0,66.031169,1.267188,0.637992,1215.222222,0.328308,2141.666667,3356.888889,2749.277778,0.796468,186.311686,233.922316,210.117001,47.610630,0.908799,0.770910,0.775321,0.773115,0.004411,0.908799,1.894040,2.084112,1.989076,0.190072,0.995962,0.995962,1.000000,0.997981,0.004038,0.875000,7.000000,8.000000,7.500000,1.000000,2.225490,0.498151,23.900256,0.458664,47.259117,0.906938,29.311572,0.562511,9.648020,0.185153,54.693071,0.883832,12.233057,93.072189,105.305246,99.188718
4.5d-rpl4d-3-9-polygonal-network.json,84,101,443.758219,537.058037,475.190973,593.075602,-1,0,0,64.233835,1.558132,0.610921,833.277778,0.762564,1308.388889,2141.666667,1725.027778,0.836452,155.840710,186.311686,171.076198,30.470976,0.877248,0.676994,0.775321,0.726158,0.098327,0.877248,1.828283,2.084112,1.956197,0.255829,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,1.968750,0.396473,5.734884,0.139112,47.713805,1.157403,31.962351,0.775317,8.775856,0.212878,76.294369,0.821155,18.922103,86.879639,105.801742,96.340691
4.5d-rpl4d-3-9-polygonal-network.json,84,103,443.758219,537.058037,454.784760,601.443580,-1,0,0,65.322911,1.599518,0.585136,888.500000,0.432029,1253.166667,2141.666667,1697.416667,0.836848,155.914638,186.311686,171.113162,30.397048,0.969743,0.647806,0.775321,0.711563,0.127515,0.969743,2.021053,2.084112,2.052582,0.063060,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,5.000000,7.000000,6.000000,2.000000,2.829787,0.446431,16.549589,0.405239,48.682002,1.192043,32.252012,0.789733,10.059771,0.246327,79.720522,0.765099,33.728600,109.858154,143.586754,126.722454
4.5d-rpl4d-3-9-polygonal-network.json,85,86,346.655839,525.239296,376.916979,526.025941,-1,0,0,30.271362,0.933023,0.802020,232.000000,0.394159,939.833333,1171.833333,1055.833333,0.964453,132.666242,137.555891,135.111066,4.889648,0.826490,0.671027,0.778247,0.724637,0.107220,0.826490,1.040000,1.258333,1.149167,0.218333,0.993640,0.993640,1.000000,0.996820,0.006360,0.666667,4.000000,6.000000,5.000000,2.000000,1.417219,0.605884,30.472210,0.939214,25.283707,0.779294,14.100673,0.434611,2.233084,0.068828,57.899566,0.881562,13.887541,103.367787,117.255328,110.311558
4.5d-rpl4d-3-9-polygonal-network.json,85,94,346.655839,525.239296,350.418074,557.110692,-1,0,1,32.092683,0.940166,0.664297,474.944444,0.000000,939.833333,1414.777778,1177.305556,0.861770,132.666242,153.946283,143.306263,21.280041,0.988624,0.671027,0.750170,0.710598,0.079143,0.988624,1.028169,1.040000,1.034085,0.011831,1.000000,1.000000,1.000000,1.000000,0.000000,0.571429,4.000000,7.000000,5.500000,3.000000,1.767606,0.727819,42.491829,1.244813,27.446387,0.804051,15.257320,0.446968,4.516630,0.132316,58.610134,0.959897,7.063108,169.059824,176.122931,172.591377
4.5d-rpl4d-3-9-polygonal-network.json,86,87,376.916979,526.025941,410.579977,531.023434,-1,0,0,34.031931,0.951954,0.843754,217.000000,0.419552,1171.833333,1388.833333,1280.333333,0.929458,137.555891,147.995869,142.775880,10.439978,0.879220,0.778247,0.796821,0.787534,0.018574,0.879220,1.258333,1.431193,1.344763,0.172859,0.993640,0.993640,1.000000,0.996820,0.006360,1.000000,6.000000,6.000000,6.000000,0.000000,1.218935,0.569536,23.928133,0.669327,27.960969,0.782135,15.143551,0.423601,1.455064,0.040702,58.108702,0.933464,6.257926,87.795628,94.053554,90.924591
4.5d-rpl4d-3-9-polygonal-network.json,86,94,376.916979,526.025941,350.418074,557.110692,-1,0,0,40.846710,1.137069,0.828281,242.944444,0.712945,1171.833333,1414.777778,1293.305556,0.893532,137.555891,153.946283,145.751087,16.390392,0.817088,0.750170,0.778247,0.764208,0.028077,0.817088,1.028169,1.258333,1.143251,0.230164,0.993640,0.993640,1.000000,0.996820,0.006360,0.857143,6.000000,7.000000,6.500000,1.000000,1.130631,0.423802,7.280110,0.202660,35.415816,0.985887,20.022288,0.557370,4.751937,0.132282,41.558825,0.535696,51.022351,58.867603,109.889954,84.378778
4.5d-rpl4d-3-9-polygonal-network.json,86,96,376.916979,526.025941,386.412828,562.337390,-1,0,1,37.532553,1.112594,0.942682,67.166667,0.125631,1104.666667,1171.833333,1138.250000,0.957165,131.663656,137.555891,134.609773,5.892235,0.879110,0.778247,0.800773,0.789510,0.022526,0.879110,1.258333,1.431373,1.344853,0.173039,0.993640,0.993640,1.000000,0.996820,0.006360,0.833333,5.000000,6.000000,5.500000,1.000000,1.892086,0.652268,29.897975,0.886278,28.211918,0.836298,18.600531,0.551384,1.784277,0.052892,77.959003,0.931835,12.175278,166.440548,178.615826,172.528187
4.5d-rpl4d-3-9-polygonal-network.json,87,96,410.579977,531.023434,386.412828,562.337390,-1,0,0,39.555214,1.122077,0.795392,284.166667,0.558652,1104.666667,1388.833333,1246.750000,0.889644,131.663656,147.995869,139.829762,16.332214,0.999874,0.796821,0.800773,0.798797,0.003952,0.999874,1.431193,1.431373,1.431283,0.000180,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.000000,6.000000,5.500000,1.000000,1.479290,0.531736,18.454147,0.523495,31.761901,0.901001,16.872211,0.478620,0.576117,0.016343,47.324513,0.844247,17.265912,93.588546,110.854458,102.221502
4.5d-rpl4d-3-9-polygonal-network.json,87,100,410.579977,531.023434,419.273773,598.381989,-1,0,0,67.917281,1.426748,0.413726,1968.055556,0.315700,1388.833333,3356.888889,2372.861111,0.632671,147.995869,233.922316,190.959092,85.926446,0.755630,0.770910,0.796821,0.783865,0.025911,0.755630,1.431193,1.894040,1.662616,0.462847,0.995962,0.995962,1.000000,0.997981,0.004038,0.750000,6.000000,8.000000,7.000000,2.000000,2.709877,0.522403,22.022716,0.462634,50.728919,1.065670,33.841921,0.710922,22.747396,0.477858,88.293708,0.985502,2.054090,139.622488,141.676578,140.649533
4.5d-rpl4d-3-9-polygonal-network.json,88,92,695.365516,538.038598,720.399080,558.647723,-1,0,1,32.425536,0.796319,0.775844,420.257520,0.000000,1454.587625,1874.845145,1664.716385,0.940866,163.929800,174.232841,169.081320,10.303041,0.884742,0.680196,0.776096,0.728146,0.095900,0.884742,1.245429,1.407676,1.326553,0.162246,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,4.000000,6.000000,5.000000,2.000000,1.070675,0.849799,58.137767,1.427770,31.627822,0.776729,15.803691,0.388113,2.617451,0.064280,58.115502,0.821695,30.635534,141.179897,171.815431,156.497664
4.5d-rpl4d-3-9-polygonal-network.json,88,93,695.365516,538.038598,649.806094,558.114150,-1,0,0,49.786431,1.187834,0.876072,232.345145,0.635580,1642.500000,1874.845145,1758.672572,0.919950,160.285458,174.232841,167.259149,13.947383,0.917641,0.776096,0.803391,0.789743,0.027295,0.917641,1.142857,1.245429,1.194143,0.102572,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,1.229802,0.468879,13.743685,0.327905,39.960302,0.953396,21.530617,0.513690,0.175702,0.004192,42.290704,0.962549,3.376883,86.791140,90.168022,88.479581
4.5d-rpl4d-3-9-polygonal-network.json,89,90,538.374321,544.796705,509.906840,533.914219,-1,0,1,30.476646,0.800880,0.544270,874.166667,0.052214,1044.000000,1918.166667,1481.083333,0.784470,136.749131,174.320302,155.534717,37.571171,0.893898,0.701554,0.793232,0.747393,0.091678,0.893898,1.448980,1.620968,1.534974,0.171988,1.000000,1.000000,1.000000,1.000000,0.000000,0.571429,4.000000,7.000000,5.500000,3.000000,1.005000,0.803228,47.898040,1.258688,26.397063,0.693675,14.898999,0.391523,7.012008,0.184265,34.291545,0.969749,5.196743,166.593355,171.790099,169.191727
4.5d-rpl4d-3-9-polygonal-network.json,89,91,538.374321,544.796705,579.387008,544.835204,-1,0,0,41.012706,0.898117,0.848956,341.274961,0.278939,1918.166667,2259.441628,2088.804147,0.939052,174.320302,185.634350,179.977326,11.314048,0.619707,0.793232,0.823938,0.808585,0.030706,0.619707,1.004525,1.620968,1.312746,0.616443,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,1.278607,0.705015,43.537978,0.953416,34.020404,0.744996,20.092125,0.439987,5.350839,0.117175,64.983252,0.864290,18.290083,116.483615,134.773698,125.628657
4.5d-rpl4d-3-9-polygonal-network.json,89,99,538.374321,544.796705,507.085984,579.470411,-1,0,0,46.703596,1.105530,0.863324,262.166667,0.454558,1656.000000,1918.166667,1787.083333,0.888714,154.920807,174.320302,164.620555,19.399495,0.656860,0.793232,0.867063,0.830148,0.073831,0.656860,1.064748,1.620968,1.342858,0.556220,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,1.242152,0.515789,17.074998,0.404186,36.941470,0.874449,23.310642,0.551791,3.545328,0.083922,79.669788,0.829542,15.114151,73.553629,88.667780,81.110705
4.5d-rpl4d-3-9-polygonal-network.json,89,102,538.374321,544.796705,575.349204,597.384440,-1,0,0,64.285393,1.329810,0.685794,878.833333,0.648475,1918.166667,2797.000000,2357.583333,0.841684,174.320302,207.109013,190.714658,32.788711,0.696886,0.793232,0.819416,0.806324,0.026184,0.696886,1.129630,1.620968,1.375299,0.491338,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,5.000000,7.000000,6.000000,2.000000,1.433198,0.487512,16.401219,0.339276,47.353807,0.979563,32.113142,0.664294,8.015423,0.165807,79.115517,0.911435,10.605180,109.139701,119.744881,114.442291
4.5d-rpl4d-3-9-polygonal-network.json,89,105,538.374321,544.796705,538.010474,618.204838,-1,0,0,73.409035,1.589134,0.812381,443.000000,0.353560,1918.166667,2361.166667,2139.666667,0.821553,174.320302,212.183777,193.252039,37.863475,0.663123,0.659041,0.793232,0.726136,0.134191,0.663123,1.620968,2.444444,2.032706,0.823477,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,3.629032,0.426992,15.811388,0.342280,49.918441,1.080618,35.067041,0.759120,10.981848,0.237731,70.720183,0.959559,4.701580,111.557079,116.258660,113.907869
4.5d-rpl4d-3-9-polygonal-network.json,90,99,509.906840,533.914219,507.085984,579.470411,-1,0,0,45.643442,1.250420,0.630435,612.000000,0.517325,1044.000000,1656.000000,1350.000000,0.882703,136.749131,154.920807,145.834969,18.171676,0.734826,0.701554,0.867063,0.784309,0.165509,0.734826,1.064748,1.448980,1.256864,0.384231,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,4.000000,6.000000,5.000000,2.000000,1.906475,0.531736,19.533447,0.535127,35.449181,0.971144,21.202945,0.580863,5.186244,0.142079,67.174793,0.936639,8.107778,119.853016,127.960794,123.906905
4.5d-rpl4d-3-9-polygonal-network.json,91,95,579.387008,544.835204,617.815348,555.208185,-1,0,0,39.803719,1.025257,0.401328,1352.663850,0.244201,906.777778,2259.441628,1583.109703,0.655889,121.755553,185.634350,153.694951,63.878797,0.832579,0.768658,0.823938,0.796298,0.055280,0.832579,1.004525,1.206522,1.105523,0.201997,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,4.000000,6.000000,5.000000,2.000000,1.478660,0.633117,28.350975,0.730259,30.528743,0.786354,19.385152,0.499319,13.186479,0.339655,71.271835,0.775223,29.723153,102.510902,132.234055,117.372479
4.5d-rpl4d-3-9-polygonal-network.json,91,102,579.387008,544.835204,575.349204,597.384440,-1,0,0,52.704137,1.049671,0.807809,537.558372,0.167905,2259.441628,2797.000000,2528.220814,0.896312,185.634350,207.109013,196.371682,21.474664,0.889252,0.819416,0.823938,0.821677,0.004522,0.889252,1.004525,1.129630,1.067077,0.125105,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.000000,6.000000,5.500000,1.000000,1.899532,0.649845,40.023604,0.797122,37.677225,0.750391,26.309325,0.523984,4.984688,0.099277,86.076990,0.931261,8.568681,116.086601,124.655282,120.370941
4.5d-rpl4d-3-9-polygonal-network.json,91,104,579.387008,544.835204,627.375701,614.329992,-1,0,0,84.453776,1.484499,0.514832,2129.258372,0.762056,2259.441628,4388.700000,3324.070814,0.717801,185.634350,258.615377,222.124864,72.981028,0.650819,0.823938,0.824588,0.824263,0.000651,0.650819,1.004525,1.543478,1.274002,0.538953,1.000000,1.000000,1.000000,1.000000,0.000000,0.750000,6.000000,8.000000,7.000000,2.000000,1.324375,0.441132,4.533824,0.079694,58.871641,1.034825,42.237708,0.742440,22.266402,0.391391,80.806226,0.993106,0.687405,99.029801,99.717206,99.373504
4.5d-rpl4d-3-9-polygonal-network.json,93,95,649.806094,558.114150,617.815348,555.208185,-1,0,0,32.122460,0.909463,0.552072,735.722222,0.111796,906.777778,1642.500000,1274.638889,0.759617,121.755553,160.285458,141.020505,38.529904,0.947233,0.768658,0.803391,0.786025,0.034733,0.947233,1.142857,1.206522,1.174689,0.063665,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,4.000000,6.000000,5.000000,2.000000,1.356250,0.744975,37.336309,1.057079,28.857858,0.817034,16.045874,0.454297,7.504789,0.212478,85.544441,0.697571,51.250424,118.212250,169.462673,143.837461
4.5d-rpl4d-3-9-polygonal-network.json,93,104,649.806094,558.114150,627.375701,614.329992,-1,0,0,60.525561,1.133703,0.374257,2746.200000,0.323518,1642.500000,4388.700000,3015.600000,0.619783,160.285458,258.615377,209.450418,98.329920,0.740443,0.803391,0.824588,0.813990,0.021197,0.740443,1.142857,1.543478,1.343168,0.400621,1.000000,1.000000,1.000000,1.000000,0.000000,0.750000,6.000000,8.000000,7.000000,2.000000,1.728070,0.587721,29.897975,0.560018,47.884722,0.896927,30.261516,0.566828,20.801164,0.389626,82.176137,0.591868,59.273231,85.957481,145.230712,115.594096
4.5d-rpl4d-3-9-polygonal-network.json,94,96,350.418074,557.110692,386.412828,562.337390,-1,0,0,36.372252,1.026739,0.780806,310.111111,0.367850,1104.666667,1414.777778,1259.722222,0.855257,131.663656,153.946283,142.804969,22.282627,0.718310,0.750170,0.800773,0.775471,0.050603,0.718310,1.028169,1.431373,1.229771,0.403204,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,5.000000,7.000000,6.000000,2.000000,1.525316,0.560968,24.020824,0.678075,27.551113,0.777730,17.872979,0.504530,3.667544,0.103530,68.605310,0.937165,5.609838,83.669498,89.279336,86.474417
4.5d-rpl4d-3-9-polygonal-network.json,94,97,350.418074,557.110692,319.071801,577.067380,-1,0,0,37.159900,0.816711,0.496413,1435.222222,0.207931,1414.777778,2850.000000,2132.388889,0.727968,153.946283,211.473975,182.710129,57.527692,0.858660,0.750170,0.800831,0.775500,0.050661,0.858660,1.028169,1.197411,1.112790,0.169242,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,1.018487,0.693831,43.748016,0.961506,29.852725,0.656112,18.404437,0.404498,10.922030,0.240047,28.396627,0.927944,7.178446,92.445241,99.623687,96.034464
4.5d-rpl4d-3-9-polygonal-network.json,94,106,350.418074,557.110692,380.251601,599.923713,-1,0,0,52.182316,1.472480,0.782062,308.333333,0.727293,1106.444444,1414.777778,1260.611111,0.881766,135.744555,153.946283,144.845419,18.201728,0.719718,0.750170,0.754561,0.752366,0.004392,0.719718,1.028169,1.428571,1.228370,0.400402,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,5.000000,7.000000,6.000000,2.000000,1.160173,0.440485,10.749677,0.303334,36.973193,1.043309,24.310111,0.685982,5.374266,0.151651,66.853729,0.925302,9.176728,113.674761,122.851489,118.263125
4.5d-rpl4d-3-9-polygonal-network.json,94,107,350.418074,557.110692,352.841959,620.693916,-1,0,0,63.629408,1.533462,0.687175,644.055556,0.532299,1414.777778,2058.833333,1736.805556,0.795499,153.946283,193.521573,173.733928,39.575290,0.440644,0.690832,0.750170,0.720501,0.059338,0.440644,1.028169,2.333333,1.680751,1.305164,1.000000,1.000000,1.000000,1.000000,0.000000,0.875000,7.000000,8.000000,7.500000,1.000000,2.711268,0.429509,14.337209,0.345525,48.368581,1.165678,30.638569,0.738386,14.474268,0.348828,67.904954,0.779754,31.753430,112.419352,144.172782,128.296067
4.5d-rpl4d-3-9-polygonal-network.json,95,104,617.815348,555.208185,627.375701,614.329992,-1,0,0,59.889802,1.243043,0.206616,3481.922222,0.223125,906.777778,4388.700000,2647.738889,0.470798,121.755553,258.615377,190.185465,136.859824,0.781690,0.768658,0.824588,0.796623,0.055930,0.781690,1.206522,1.543478,1.375000,0.336957,1.000000,1.000000,1.000000,1.000000,0.000000,0.500000,4.000000,8.000000,6.000000,4.000000,2.059783,0.618762,26.214924,0.544104,48.916425,1.015285,28.280225,0.586970,29.646715,0.615332,72.609209,0.816719,23.468892,104.579846,128.048738,116.314292
4.5d-rpl4d-3-9-polygonal-network.json,96,100,386.412828,562.337390,419.273773,598.381989,-1,0,0,48.775556,1.069930,0.329075,2252.222222,0.312646,1104.666667,3356.888889,2230.777778,0.562852,131.663656,233.922316,182.792986,102.258660,0.755725,0.770910,0.800773,0.785841,0.029863,0.755725,1.431373,1.894040,1.662706,0.462667,0.995962,0.995962,1.000000,0.997981,0.004038,0.625000,5.000000,8.000000,6.500000,3.000000,1.509009,0.624618,32.993265,0.723733,38.449680,0.843424,21.278468,0.466760,17.575377,0.385530,37.126657,0.783503,29.695825,107.468964,137.164789,122.316876
4.5d-rpl4d-3-9-polygonal-network.json,96,106,386.412828,562.337390,380.251601,599.923713,-1,0,0,38.087956,1.145506,0.998393,1.777778,0.270352,1104.666667,1106.444444,1105.555556,0.969937,131.663656,135.744555,133.704105,4.080900,0.998043,0.754561,0.800773,0.777667,0.046211,0.998043,1.428571,1.431373,1.429972,0.002801,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,5.000000,5.000000,0.000000,2.226087,0.602141,26.297444,0.790903,29.826020,0.897026,17.760402,0.534149,0.776812,0.023363,67.877416,0.980927,2.820315,145.048860,147.869175,146.459017
4.5d-rpl4d-3-9-polygonal-network.json,97,98,319.071801,577.067380,278.700139,593.134967,-1,0,0,43.451564,0.767779,0.796910,726.313357,0.200364,2850.000000,3576.313357,3213.156679,0.868440,211.473975,243.510208,227.492091,32.036233,0.698920,0.757899,0.800831,0.779365,0.042932,0.698920,1.197411,1.713231,1.455321,0.515820,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,1.007809,0.724630,60.576233,1.070368,34.651403,0.612282,21.622062,0.382057,3.269768,0.057776,14.298138,0.995021,0.517255,103.377700,103.894955,103.636328
4.5d-rpl4d-3-9-polygonal-network.json,97,107,319.071801,577.067380,352.841959,620.693916,-1,0,0,55.169722,1.117251,0.722398,791.166667,0.247468,2058.833333,2850.000000,2454.416667,0.915108,193.521573,211.473975,202.497774,17.952402,0.513176,0.690832,0.800831,0.745831,0.109999,0.513176,1.197411,2.333333,1.765372,1.135922,1.000000,1.000000,1.000000,1.000000,0.000000,0.750000,6.000000,8.000000,7.000000,2.000000,1.541353,0.579435,39.357337,0.797032,43.997942,0.891009,24.991950,0.506116,8.986609,0.181989,55.266438,0.760605,35.420174,112.536788,147.956961,130.246874
4.5d-rpl4d-3-9-polygonal-network.json,97,109,319.071801,577.067380,314.845532,637.484244,-1,0,0,60.564501,1.239274,0.690351,882.500000,0.498059,1967.500000,2850.000000,2408.750000,0.803524,169.924486,211.473975,190.699231,41.549489,0.968757,0.800831,0.856274,0.828552,0.055443,0.968757,1.160000,1.197411,1.178706,0.037411,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,2.032258,0.569351,27.658633,0.565952,51.389921,1.051543,29.947484,0.612787,8.949808,0.183131,73.998740,0.966495,4.783719,137.992190,142.775909,140.384049
