real_division_pair
0 1 8
2 5 10
3 7 4
4 6 8
8 14 8
10 11 12
12 16 12
15 22 10
17 24 2
19 20 8
21 28 8
23 25 4
26 32 8
29 34 2
30 36 8
35 39 10
38 45 8
40 48 6
41 47 8
42 44 8
46 51 10
49 59 6
50 54 8
52 55 6
56 65 6
57 63 8
60 67 10
61 64 12
62 71 10
69 75 2
70 72 10
76 77 10
78 87 8
80 82 2
81 86 12
84 90 8
88 94 10
89 92 4
93 103 10
95 99 10
96 102 10
98 104 12
100 101 8
105 110 8
106 107 10
109 111 6
112 125 2
113 131 6
114 119 2
115 120 2
117 121 8
124 126 8
127 130 12
128 129 16
